"Input number 3064033 with intial rewrite term cabbbabbaaaaaabbbaaaabd
Generated final number 3 with final rewrite term cbd
Number of steps: 4304  Number of array doubles: 1"
Term	Number
cbbabbbbbbbababbaababbbgbd	47169935
cbbabbbbbbbababbaababbgbbd	47169935
cbbabbbbbbbababbaababgbbbd	47169935
cbbabbbbbbbababbaabagbbbbd	47169935
cbbabbbbbbbababbaabfabbbbd	47169935
cbbabbbbbbbababbaagaabbbbd	47169935
cbbabbbbbbbababbafaaabbbbd	47169935
cbbabbbbbbbababbebaaabbbbd	47169935
cbbabbbbbbbababfbbaaabbbbd	47169935
cbbabbbbbbbabagabbaaabbbbd	47169935
cbbabbbbbbbabfaabbaaabbbbd	47169935
cbbabbbbbbbagaaabbaaabbbbd	47169935
cbbabbbbbbbfaaaabbaaabbbbd	47169935
cbbabbbbbbgaaaaabbaaabbbbd	47169935
cbbabbbbbgbaaaaabbaaabbbbd	47169935
cbbabbbbgbbaaaaabbaaabbbbd	47169935
cbbabbbgbbbaaaaabbaaabbbbd	47169935
cbbabbgbbbbaaaaabbaaabbbbd	47169935
cbbabgbbbbbaaaaabbaaabbbbd	47169935
cbbagbbbbbbaaaaabbaaabbbbd	47169935
cbbfabbbbbbaaaaabbaaabbbbd	47169935
cbgaabbbbbbaaaaabbaaabbbbd	47169935
cgbaabbbbbbaaaaabbaaabbbbd	47169935
cabbaabbbbbbaaaaabbaaabbbbd	47169935
cabbaabbbbbbaaaaabbaaabbgbd	70754903
cabbaabbbbbbaaaaabbaaabgbbd	70754903
cabbaabbbbbbaaaaabbaaagbbbd	70754903
cabbaabbbbbbaaaaabbaafabbbd	70754903
cabbaabbbbbbaaaaabbaebabbbd	70754903
cabbaabbbbbbaaaaabbeababbbd	70754903
cabbaabbbbbbaaaaabfbababbbd	70754903
cabbaabbbbbbaaaaagabababbbd	70754903
cabbaabbbbbbaaaafaabababbbd	70754903
cabbaabbbbbbaaaebaabababbbd	70754903
cabbaabbbbbbaaeabaabababbbd	70754903
cabbaabbbbbbaeaabaabababbbd	70754903
cabbaabbbbbbeaaabaabababbbd	70754903
cabbaabbbbbfbaaabaabababbbd	70754903
cabbaabbbbgabaaabaabababbbd	70754903
cabbaabbbgbabaaabaabababbbd	70754903
cabbaabbgbbabaaabaabababbbd	70754903
cabbaabgbbbabaaabaabababbbd	70754903
cabbaagbbbbabaaabaabababbbd	70754903
cabbafabbbbabaaabaabababbbd	70754903
cabbebabbbbabaaabaabababbbd	70754903
cabfbbabbbbabaaabaabababbbd	70754903
cagabbabbbbabaaabaabababbbd	70754903
cfaabbabbbbabaaabaabababbbd	70754903
caaaabbabbbbabaaabaabababbbd	70754903
caaaabbabbbbabaaabaabababgbd	106132355
caaaabbabbbbabaaabaababagbbd	106132355
caaaabbabbbbabaaabaababfabbd	106132355
caaaabbabbbbabaaabaabagaabbd	106132355
caaaabbabbbbabaaabaabfaaabbd	106132355
caaaabbabbbbabaaabaagaaaabbd	106132355
caaaabbabbbbabaaabafaaaaabbd	106132355
caaaabbabbbbabaaabebaaaaabbd	106132355
caaaabbabbbbabaaafbbaaaaabbd	106132355
caaaabbabbbbabaaebbbaaaaabbd	106132355
caaaabbabbbbabaeabbbaaaaabbd	106132355
caaaabbabbbbabeaabbbaaaaabbd	106132355
caaaabbabbbbafbaabbbaaaaabbd	106132355
caaaabbabbbbebbaabbbaaaaabbd	106132355
caaaabbabbbfbbbaabbbaaaaabbd	106132355
caaaabbabbgabbbaabbbaaaaabbd	106132355
caaaabbabgbabbbaabbbaaaaabbd	106132355
caaaabbagbbabbbaabbbaaaaabbd	106132355
caaaabbfabbabbbaabbbaaaaabbd	106132355
caaaabgaabbabbbaabbbaaaaabbd	106132355
caaaagbaabbabbbaabbbaaaaabbd	106132355
caaafabaabbabbbaabbbaaaaabbd	106132355
caaebabaabbabbbaabbbaaaaabbd	106132355
caeababaabbabbbaabbbaaaaabbd	106132355
ceaababaabbabbbaabbbaaaaabbd	106132355
cbaababaabbabbbaabbbaaaaabbd	106132355
cbaababaabbabbbaabbbaaaaagbd	159198533
cbaababaabbabbbaabbbaaaafabd	159198533
cbaababaabbabbbaabbbaaaebabd	159198533
cbaababaabbabbbaabbbaaeababd	159198533
cbaababaabbabbbaabbbaeaababd	159198533
cbaababaabbabbbaabbbeaaababd	159198533
cbaababaabbabbbaabbfbaaababd	159198533
cbaababaabbabbbaabgabaaababd	159198533
cbaababaabbabbbaagbabaaababd	159198533
cbaababaabbabbbafababaaababd	159198533
cbaababaabbabbbebababaaababd	159198533
cbaababaabbabbfbbababaaababd	159198533
cbaababaabbabgabbababaaababd	159198533
cbaababaabbagbabbababaaababd	159198533
cbaababaabbfababbababaaababd	159198533
cbaababaabgaababbababaaababd	159198533
cbaababaagbaababbababaaababd	159198533
cbaababafabaababbababaaababd	159198533
cbaababebabaababbababaaababd	159198533
cbaabafbbabaababbababaaababd	159198533
cbaabebbbabaababbababaaababd	159198533
cbaafbbbbabaababbababaaababd	159198533
cbaebbbbbabaababbababaaababd	159198533
cbeabbbbbabaababbababaaababd	159198533
cfbabbbbbabaababbababaaababd	159198533
caababbbbbabaababbababaaababd	159198533
caababbbbbabaababbababaaabd	39799633
caababbbbbabaababbababaebd	29849725
caababbbbbabaababbababeabd	29849725
caababbbbbabaababbabafbabd	29849725
caababbbbbabaababbabebbabd	29849725
caababbbbbabaababbafbbbabd	29849725
caababbbbbabaababbebbbbabd	29849725
caababbbbbabaababfbbbbbabd	29849725
caababbbbbabaabagabbbbbabd	29849725
caababbbbbabaabfaabbbbbabd	29849725
caababbbbbabaagaaabbbbbabd	29849725
caababbbbbabafaaaabbbbbabd	29849725
caababbbbbabebaaaabbbbbabd	29849725
caababbbbbafbbaaaabbbbbabd	29849725
caababbbbbebbbaaaabbbbbabd	29849725
caababbbbfbbbbaaaabbbbbabd	29849725
caababbbgabbbbaaaabbbbbabd	29849725
caababbgbabbbbaaaabbbbbabd	29849725
caababgbbabbbbaaaabbbbbabd	29849725
caabagbbbabbbbaaaabbbbbabd	29849725
caabfabbbabbbbaaaabbbbbabd	29849725
caagaabbbabbbbaaaabbbbbabd	29849725
cafaaabbbabbbbaaaabbbbbabd	29849725
cebaaabbbabbbbaaaabbbbbabd	29849725
cbbaaabbbabbbbaaaabbbbbabd	29849725
cbbaaabbbabbbbaaaabbbbbd	7462431
cbbaaabbbabbbbaaaabbbgbd	11193647
cbbaaabbbabbbbaaaabbgbbd	11193647
cbbaaabbbabbbbaaaabgbbbd	11193647
cbbaaabbbabbbbaaaagbbbbd	11193647
cbbaaabbbabbbbaaafabbbbd	11193647
cbbaaabbbabbbbaaebabbbbd	11193647
cbbaaabbbabbbbaeababbbbd	11193647
cbbaaabbbabbbbeaababbbbd	11193647
cbbaaabbbabbbfbaababbbbd	11193647
cbbaaabbbabbgabaababbbbd	11193647
cbbaaabbbabgbabaababbbbd	11193647
cbbaaabbbagbbabaababbbbd	11193647
cbbaaabbbfabbabaababbbbd	11193647
cbbaaabbgaabbabaababbbbd	11193647
cbbaaabgbaabbabaababbbbd	11193647
cbbaaagbbaabbabaababbbbd	11193647
cbbaafabbaabbabaababbbbd	11193647
cbbaebabbaabbabaababbbbd	11193647
cbbeababbaabbabaababbbbd	11193647
cbfbababbaabbabaababbbbd	11193647
cgabababbaabbabaababbbbd	11193647
cababababbaabbabaababbbbd	11193647
cababababbaabbabaababbgbd	16790471
cababababbaabbabaababgbbd	16790471
cababababbaabbabaabagbbbd	16790471
cababababbaabbabaabfabbbd	16790471
cababababbaabbabaagaabbbd	16790471
cababababbaabbabafaaabbbd	16790471
cababababbaabbabebaaabbbd	16790471
cababababbaabbafbbaaabbbd	16790471
cababababbaabbebbbaaabbbd	16790471
cababababbaabfbbbbaaabbbd	16790471
cababababbaagabbbbaaabbbd	16790471
cababababbafaabbbbaaabbbd	16790471
cababababbebaabbbbaaabbbd	16790471
