"Input number 23529 with intial rewrite term cabbabbbbbabaabd
Generated final number 3 with final rewrite term cbd
Number of steps: 1240  Number of array doubles: 1"
Term	Number
cbaabaagbaabaaaaaabd	619649
cbaabafabaabaaaaaabd	619649
cbaabebabaabaaaaaabd	619649
cbaafbbabaabaaaaaabd	619649
cbaebbbabaabaaaaaabd	619649
cbeabbbabaabaaaaaabd	619649
cfbabbbabaabaaaaaabd	619649
caababbbabaabaaaaaabd	619649
caababbbabaabaaaaebd	464737
caababbbabaabaaaeabd	464737
caababbbabaabaaeaabd	464737
caababbbabaabaeaaabd	464737
caababbbabaabeaaaabd	464737
caababbbabaafbaaaabd	464737
caababbbabaebbaaaabd	464737
caababbbabeabbaaaabd	464737
caababbbafbabbaaaabd	464737
caababbbebbabbaaaabd	464737
caababbfbbbabbaaaabd	464737
caababgabbbabbaaaabd	464737
caabagbabbbabbaaaabd	464737
caabfababbbabbaaaabd	464737
caagaababbbabbaaaabd	464737
cafaaababbbabbaaaabd	464737
cebaaababbbabbaaaabd	464737
cbbaaababbbabbaaaabd	464737
cbbaaababbbabbaaebd	348553
cbbaaababbbabbaeabd	348553
cbbaaababbbabbeaabd	348553
cbbaaababbbabfbaabd	348553
cbbaaababbbagabaabd	348553
cbbaaababbbfaabaabd	348553
cbbaaababbgaaabaabd	348553
cbbaaababgbaaabaabd	348553
cbbaaabagbbaaabaabd	348553
cbbaaabfabbaaabaabd	348553
cbbaaagaabbaaabaabd	348553
cbbaafaaabbaaabaabd	348553
cbbaebaaabbaaabaabd	348553
cbbeabaaabbaaabaabd	348553
cbfbabaaabbaaabaabd	348553
cgababaaabbaaabaabd	348553
cabababaaabbaaabaabd	348553
cabababaaabbaaabebd	261415
cabababaaabbaaafbbd	261415
cabababaaabbaaebbbd	261415
cabababaaabbaeabbbd	261415
cabababaaabbeaabbbd	261415
cabababaaabfbaabbbd	261415
cabababaaagabaabbbd	261415
cabababaafaabaabbbd	261415
cabababaebaabaabbbd	261415
cabababeabaabaabbbd	261415
cababafbabaabaabbbd	261415
cababebbabaabaabbbd	261415
cabafbbbabaabaabbbd	261415
cabebbbbabaabaabbbd	261415
cafbbbbbabaabaabbbd	261415
cebbbbbbabaabaabbbd	261415
cbbbbbbbabaabaabbbd	261415
cbbbbbbbabaabaabgbd	392123
cbbbbbbbabaabaagbbd	392123
cbbbbbbbabaabafabbd	392123
cbbbbbbbabaabebabbd	392123
cbbbbbbbabaafbbabbd	392123
