"Input number 142587 with intial rewrite term caaababbaabbbbbabbd
Generated final number 3 with final rewrite term cbd
Number of steps: 2387  Number of array doubles: 1"
Term	Number
cababaabbaabeababbd	260459
cababaabbaafbababbd	260459
cababaabbaebbababbd	260459
cababaabbeabbababbd	260459
cababaabfbabbababbd	260459
cababaagababbababbd	260459
cababafaababbababbd	260459
cababebaababbababbd	260459
cabafbbaababbababbd	260459
cabebbbaababbababbd	260459
cafbbbbaababbababbd	260459
cebbbbbaababbababbd	260459
cbbbbbbaababbababbd	260459
cbbbbbbaababbabagbd	390689
cbbbbbbaababbabfabd	390689
cbbbbbbaababbagaabd	390689
cbbbbbbaababbfaaabd	390689
cbbbbbbaababgaaaabd	390689
cbbbbbbaabagbaaaabd	390689
cbbbbbbaabfabaaaabd	390689
cbbbbbbaagaabaaaabd	390689
cbbbbbbafaaabaaaabd	390689
cbbbbbbebaaabaaaabd	390689
cbbbbbfbbaaabaaaabd	390689
cbbbbgabbaaabaaaabd	390689
cbbbgbabbaaabaaaabd	390689
cbbgbbabbaaabaaaabd	390689
cbgbbbabbaaabaaaabd	390689
cgbbbbabbaaabaaaabd	390689
cabbbbbabbaaabaaaabd	390689
cabbbbbabbaaabaaebd	293017
cabbbbbabbaaabaeabd	293017
cabbbbbabbaaabeaabd	293017
cabbbbbabbaaafbaabd	293017
cabbbbbabbaaebbaabd	293017
cabbbbbabbaeabbaabd	293017
cabbbbbabbeaabbaabd	293017
cabbbbbabfbaabbaabd	293017
cabbbbbagabaabbaabd	293017
cabbbbbfaabaabbaabd	293017
cabbbbgaaabaabbaabd	293017
cabbbgbaaabaabbaabd	293017
cabbgbbaaabaabbaabd	293017
cabgbbbaaabaabbaabd	293017
cagbbbbaaabaabbaabd	293017
cfabbbbaaabaabbaabd	293017
caaabbbbaaabaabbaabd	293017
caaabbbbaaabaabbebd	219763
caaabbbbaaabaabfbbd	219763
caaabbbbaaabaagabbd	219763
caaabbbbaaabafaabbd	219763
caaabbbbaaabebaabbd	219763
caaabbbbaaafbbaabbd	219763
caaabbbbaaebbbaabbd	219763
caaabbbbaeabbbaabbd	219763
caaabbbbeaabbbaabbd	219763
caaabbbfbaabbbaabbd	219763
caaabbgabaabbbaabbd	219763
caaabgbabaabbbaabbd	219763
caaagbbabaabbbaabbd	219763
caafabbabaabbbaabbd	219763
caebabbabaabbbaabbd	219763
ceababbabaabbbaabbd	219763
cbababbabaabbbaabbd	219763
cbababbabaabbbaagbd	329645
cbababbabaabbbafabd	329645
cbababbabaabbbebabd	329645
cbababbabaabbfbbabd	329645
