"Input number 5649499 with intial rewrite term cababbaaabbabaaababbabbd
Generated final number 3 with final rewrite term cbd
Number of steps: 4424  Number of array doubles: 1"
Term	Number
cabbbababaabbbbbababbgbbaabd	146765945
cabbbababaabbbbbababgbbbaabd	146765945
cabbbababaabbbbbabagbbbbaabd	146765945
cabbbababaabbbbbabfabbbbaabd	146765945
cabbbababaabbbbbagaabbbbaabd	146765945
cabbbababaabbbbbfaaabbbbaabd	146765945
cabbbababaabbbbgaaaabbbbaabd	146765945
cabbbababaabbbgbaaaabbbbaabd	146765945
cabbbababaabbgbbaaaabbbbaabd	146765945
cabbbababaabgbbbaaaabbbbaabd	146765945
cabbbababaagbbbbaaaabbbbaabd	146765945
cabbbababafabbbbaaaabbbbaabd	146765945
cabbbababebabbbbaaaabbbbaabd	146765945
cabbbabafbbabbbbaaaabbbbaabd	146765945
cabbbabebbbabbbbaaaabbbbaabd	146765945
cabbbafbbbbabbbbaaaabbbbaabd	146765945
cabbbebbbbbabbbbaaaabbbbaabd	146765945
cabbfbbbbbbabbbbaaaabbbbaabd	146765945
cabgabbbbbbabbbbaaaabbbbaabd	146765945
cagbabbbbbbabbbbaaaabbbbaabd	146765945
cfababbbbbbabbbbaaaabbbbaabd	146765945
caaababbbbbbabbbbaaaabbbbaabd	146765945
caaababbbbbbabbbbaaaabbbbebd	110074459
caaababbbbbbabbbbaaaabbbfbbd	110074459
caaababbbbbbabbbbaaaabbgabbd	110074459
caaababbbbbbabbbbaaaabgbabbd	110074459
caaababbbbbbabbbbaaaagbbabbd	110074459
caaababbbbbbabbbbaaafabbabbd	110074459
caaababbbbbbabbbbaaebabbabbd	110074459
caaababbbbbbabbbbaeababbabbd	110074459
caaababbbbbbabbbbeaababbabbd	110074459
caaababbbbbbabbbfbaababbabbd	110074459
caaababbbbbbabbgabaababbabbd	110074459
caaababbbbbbabgbabaababbabbd	110074459
caaababbbbbbagbbabaababbabbd	110074459
caaababbbbbbfabbabaababbabbd	110074459
caaababbbbbgaabbabaababbabbd	110074459
caaababbbbgbaabbabaababbabbd	110074459
caaababbbgbbaabbabaababbabbd	110074459
caaababbgbbbaabbabaababbabbd	110074459
caaababgbbbbaabbabaababbabbd	110074459
caaabagbbbbbaabbabaababbabbd	110074459
caaabfabbbbbaabbabaababbabbd	110074459
caaagaabbbbbaabbabaababbabbd	110074459
caafaaabbbbbaabbabaababbabbd	110074459
caebaaabbbbbaabbabaababbabbd	110074459
ceabaaabbbbbaabbabaababbabbd	110074459
cbabaaabbbbbaabbabaababbabbd	110074459
cbabaaabbbbbaabbabaababbagbd	165111689
cbabaaabbbbbaabbabaababbfabd	165111689
cbabaaabbbbbaabbabaababgaabd	165111689
cbabaaabbbbbaabbabaabagbaabd	165111689
cbabaaabbbbbaabbabaabfabaabd	165111689
cbabaaabbbbbaabbabaagaabaabd	165111689
cbabaaabbbbbaabbabafaaabaabd	165111689
cbabaaabbbbbaabbabebaaabaabd	165111689
cbabaaabbbbbaabbafbbaaabaabd	165111689
cbabaaabbbbbaabbebbbaaabaabd	165111689
cbabaaabbbbbaabfbbbbaaabaabd	165111689
cbabaaabbbbbaagabbbbaaabaabd	165111689
cbabaaabbbbbafaabbbbaaabaabd	165111689
cbabaaabbbbbebaabbbbaaabaabd	165111689
cbabaaabbbbfbbaabbbbaaabaabd	165111689
cbabaaabbbgabbaabbbbaaabaabd	165111689
cbabaaabbgbabbaabbbbaaabaabd	165111689
cbabaaabgbbabbaabbbbaaabaabd	165111689
cbabaaagbbbabbaabbbbaaabaabd	165111689
cbabaafabbbabbaabbbbaaabaabd	165111689
cbabaebabbbabbaabbbbaaabaabd	165111689
cbabeababbbabbaabbbbaaabaabd	165111689
cbafbababbbabbaabbbbaaabaabd	165111689
cbebbababbbabbaabbbbaaabaabd	165111689
cfbbbababbbabbaabbbbaaabaabd	165111689
caabbbababbbabbaabbbbaaabaabd	165111689
caabbbababbbabbaabbbbaaabebd	123833767
caabbbababbbabbaabbbbaaafbbd	123833767
caabbbababbbabbaabbbbaaebbbd	123833767
caabbbababbbabbaabbbbaeabbbd	123833767
caabbbababbbabbaabbbbeaabbbd	123833767
caabbbababbbabbaabbbfbaabbbd	123833767
caabbbababbbabbaabbgabaabbbd	123833767
caabbbababbbabbaabgbabaabbbd	123833767
caabbbababbbabbaagbbabaabbbd	123833767
caabbbababbbabbafabbabaabbbd	123833767
caabbbababbbabbebabbabaabbbd	123833767
caabbbababbbabfbbabbabaabbbd	123833767
caabbbababbbagabbabbabaabbbd	123833767
caabbbababbbfaabbabbabaabbbd	123833767
caabbbababbgaaabbabbabaabbbd	123833767
caabbbababgbaaabbabbabaabbbd	123833767
caabbbabagbbaaabbabbabaabbbd	123833767
caabbbabfabbaaabbabbabaabbbd	123833767
caabbbagaabbaaabbabbabaabbbd	123833767
caabbbfaaabbaaabbabbabaabbbd	123833767
caabbgaaaabbaaabbabbabaabbbd	123833767
caabgbaaaabbaaabbabbabaabbbd	123833767
