"Input number 1117065 with intial rewrite term caaabaaaababbbaaabaabd
Generated final number 3 with final rewrite term cbd
Number of steps: 3610  Number of array doubles: 1"
Term	Number
caabbabbabbbbgbbbaaabbabbd	30572315
caabbabbabbbgbbbbaaabbabbd	30572315
caabbabbabbgbbbbbaaabbabbd	30572315
caabbabbabgbbbbbbaaabbabbd	30572315
caabbabbagbbbbbbbaaabbabbd	30572315
caabbabbfabbbbbbbaaabbabbd	30572315
caabbabgaabbbbbbbaaabbabbd	30572315
caabbagbaabbbbbbbaaabbabbd	30572315
caabbfabaabbbbbbbaaabbabbd	30572315
caabgaabaabbbbbbbaaabbabbd	30572315
caagbaabaabbbbbbbaaabbabbd	30572315
cafabaabaabbbbbbbaaabbabbd	30572315
cebabaabaabbbbbbbaaabbabbd	30572315
cbbabaabaabbbbbbbaaabbabbd	30572315
cbbabaabaabbbbbbbaaabbagbd	45858473
cbbabaabaabbbbbbbaaabbfabd	45858473
cbbabaabaabbbbbbbaaabgaabd	45858473
cbbabaabaabbbbbbbaaagbaabd	45858473
cbbabaabaabbbbbbbaafabaabd	45858473
cbbabaabaabbbbbbbaebabaabd	45858473
cbbabaabaabbbbbbbeababaabd	45858473
cbbabaabaabbbbbbfbababaabd	45858473
cbbabaabaabbbbbgabababaabd	45858473
cbbabaabaabbbbgbabababaabd	45858473
cbbabaabaabbbgbbabababaabd	45858473
cbbabaabaabbgbbbabababaabd	45858473
cbbabaabaabgbbbbabababaabd	45858473
cbbabaabaagbbbbbabababaabd	45858473
cbbabaabafabbbbbabababaabd	45858473
cbbabaabebabbbbbabababaabd	45858473
cbbabaafbbabbbbbabababaabd	45858473
cbbabaebbbabbbbbabababaabd	45858473
cbbabeabbbabbbbbabababaabd	45858473
cbbafbabbbabbbbbabababaabd	45858473
cbbebbabbbabbbbbabababaabd	45858473
cbfbbbabbbabbbbbabababaabd	45858473
cgabbbabbbabbbbbabababaabd	45858473
cababbbabbbabbbbbabababaabd	45858473
cababbbabbbabbbbbabababebd	34393855
