"Input number 230631 with intial rewrite term cbbaaaabaabbbaabbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 2468  Number of array doubles: 1"
Term	Number
cbaabbabbabfbbabbabbabbd	10110683
cbaabbabbagabbabbabbabbd	10110683
cbaabbabbfaabbabbabbabbd	10110683
cbaabbabgaaabbabbabbabbd	10110683
cbaabbagbaaabbabbabbabbd	10110683
cbaabbfabaaabbabbabbabbd	10110683
cbaabgaabaaabbabbabbabbd	10110683
cbaagbaabaaabbabbabbabbd	10110683
cbafabaabaaabbabbabbabbd	10110683
cbebabaabaaabbabbabbabbd	10110683
cfbbabaabaaabbabbabbabbd	10110683
caabbabaabaaabbabbabbabbd	10110683
caabbabaabaaabbabbabbagbd	15166025
caabbabaabaaabbabbabbfabd	15166025
caabbabaabaaabbabbabgaabd	15166025
caabbabaabaaabbabbagbaabd	15166025
caabbabaabaaabbabbfabaabd	15166025
caabbabaabaaabbabgaabaabd	15166025
caabbabaabaaabbagbaabaabd	15166025
caabbabaabaaabbfabaabaabd	15166025
caabbabaabaaabgaabaabaabd	15166025
caabbabaabaaagbaabaabaabd	15166025
caabbabaabaafabaabaabaabd	15166025
caabbabaabaebabaabaabaabd	15166025
caabbabaabeababaabaabaabd	15166025
caabbabaafbababaabaabaabd	15166025
caabbabaebbababaabaabaabd	15166025
caabbabeabbababaabaabaabd	15166025
caabbafbabbababaabaabaabd	15166025
caabbebbabbababaabaabaabd	15166025
caabfbbbabbababaabaabaabd	15166025
caagabbbabbababaabaabaabd	15166025
cafaabbbabbababaabaabaabd	15166025
cebaabbbabbababaabaabaabd	15166025
cbbaabbbabbababaabaabaabd	15166025
cbbaabbbabbababaabaabebd	11374519
cbbaabbbabbababaabaafbbd	11374519
cbbaabbbabbababaabaebbbd	11374519
cbbaabbbabbababaabeabbbd	11374519
cbbaabbbabbababaafbabbbd	11374519
cbbaabbbabbababaebbabbbd	11374519
cbbaabbbabbababeabbabbbd	11374519
cbbaabbbabbabafbabbabbbd	11374519
cbbaabbbabbabebbabbabbbd	11374519
cbbaabbbabbafbbbabbabbbd	11374519
cbbaabbbabbebbbbabbabbbd	11374519
cbbaabbbabfbbbbbabbabbbd	11374519
cbbaabbbagabbbbbabbabbbd	11374519
cbbaabbbfaabbbbbabbabbbd	11374519
cbbaabbgaaabbbbbabbabbbd	11374519
cbbaabgbaaabbbbbabbabbbd	11374519
cbbaagbbaaabbbbbabbabbbd	11374519
cbbafabbaaabbbbbabbabbbd	11374519
cbbebabbaaabbbbbabbabbbd	11374519
cbfbbabbaaabbbbbabbabbbd	11374519
cgabbabbaaabbbbbabbabbbd	11374519
cababbabbaaabbbbbabbabbbd	11374519
cababbabbaaabbbbbabbabgbd	17061779
cababbabbaaabbbbbabbagbbd	17061779
cababbabbaaabbbbbabbfabbd	17061779
cababbabbaaabbbbbabgaabbd	17061779
cababbabbaaabbbbbagbaabbd	17061779
cababbabbaaabbbbbfabaabbd	17061779
cababbabbaaabbbbgaabaabbd	17061779
cababbabbaaabbbgbaabaabbd	17061779
cababbabbaaabbgbbaabaabbd	17061779
cababbabbaaabgbbbaabaabbd	17061779
cababbabbaaagbbbbaabaabbd	17061779
cababbabbaafabbbbaabaabbd	17061779
cababbabbaebabbbbaabaabbd	17061779
cababbabbeababbbbaabaabbd	17061779
cababbabfbababbbbaabaabbd	17061779
cababbagabababbbbaabaabbd	17061779
cababbfaabababbbbaabaabbd	17061779
cababgaaabababbbbaabaabbd	17061779
cabagbaaabababbbbaabaabbd	17061779
cabfabaaabababbbbaabaabbd	17061779
cagaabaaabababbbbaabaabbd	17061779
cfaaabaaabababbbbaabaabbd	17061779
caaaaabaaabababbbbaabaabbd	17061779
caaaaabaaabababbbbaabaagbd	25592669
caaaaabaaabababbbbaabafabd	25592669
caaaaabaaabababbbbaabebabd	25592669
caaaaabaaabababbbbaafbbabd	25592669
caaaaabaaabababbbbaebbbabd	25592669
caaaaabaaabababbbbeabbbabd	25592669
caaaaabaaabababbbfbabbbabd	25592669
caaaaabaaabababbgababbbabd	25592669
caaaaabaaabababgbababbbabd	25592669
caaaaabaaababagbbababbbabd	25592669
caaaaabaaababfabbababbbabd	25592669
caaaaabaaabagaabbababbbabd	25592669
