"Input number 77031 with intial rewrite term caababbaabbbaabbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 1840  Number of array doubles: 1"
Term	Number
cabbaaaaabaabaabbabebd	2166223
cabbaaaaabaabaabbafbbd	2166223
cabbaaaaabaabaabbebbbd	2166223
cabbaaaaabaabaabfbbbbd	2166223
cabbaaaaabaabaagabbbbd	2166223
cabbaaaaabaabafaabbbbd	2166223
cabbaaaaabaabebaabbbbd	2166223
cabbaaaaabaafbbaabbbbd	2166223
cabbaaaaabaebbbaabbbbd	2166223
cabbaaaaabeabbbaabbbbd	2166223
cabbaaaaafbabbbaabbbbd	2166223
cabbaaaaebbabbbaabbbbd	2166223
cabbaaaeabbabbbaabbbbd	2166223
cabbaaeaabbabbbaabbbbd	2166223
cabbaeaaabbabbbaabbbbd	2166223
cabbeaaaabbabbbaabbbbd	2166223
cabfbaaaabbabbbaabbbbd	2166223
cagabaaaabbabbbaabbbbd	2166223
cfaabaaaabbabbbaabbbbd	2166223
caaaabaaaabbabbbaabbbbd	2166223
caaaabaaaabbabbbaabbgbd	3249335
caaaabaaaabbabbbaabgbbd	3249335
caaaabaaaabbabbbaagbbbd	3249335
caaaabaaaabbabbbafabbbd	3249335
caaaabaaaabbabbbebabbbd	3249335
caaaabaaaabbabbfbbabbbd	3249335
caaaabaaaabbabgabbabbbd	3249335
caaaabaaaabbagbabbabbbd	3249335
caaaabaaaabbfababbabbbd	3249335
caaaabaaaabgaababbabbbd	3249335
caaaabaaaagbaababbabbbd	3249335
caaaabaaafabaababbabbbd	3249335
caaaabaaebabaababbabbbd	3249335
caaaabaeababaababbabbbd	3249335
caaaabeaababaababbabbbd	3249335
caaaafbaababaababbabbbd	3249335
