"Input number 216367 with intial rewrite term cbabaabbabaababbbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 2027  Number of array doubles: 1"
Term	Number
cbabbaabaebaabbbbabbd	1333883
cbabbaabeabaabbbbabbd	1333883
cbabbaafbabaabbbbabbd	1333883
cbabbaebbabaabbbbabbd	1333883
cbabbeabbabaabbbbabbd	1333883
cbabfbabbabaabbbbabbd	1333883
cbagababbabaabbbbabbd	1333883
cbfaababbabaabbbbabbd	1333883
cgaaababbabaabbbbabbd	1333883
cabaaababbabaabbbbabbd	1333883
cabaaababbabaabbbbagbd	2000825
cabaaababbabaabbbbfabd	2000825
cabaaababbabaabbbgaabd	2000825
cabaaababbabaabbgbaabd	2000825
cabaaababbabaabgbbaabd	2000825
cabaaababbabaagbbbaabd	2000825
cabaaababbabafabbbaabd	2000825
cabaaababbabebabbbaabd	2000825
cabaaababbafbbabbbaabd	2000825
cabaaababbebbbabbbaabd	2000825
cabaaababfbbbbabbbaabd	2000825
cabaaabagabbbbabbbaabd	2000825
cabaaabfaabbbbabbbaabd	2000825
cabaaagaaabbbbabbbaabd	2000825
cabaafaaaabbbbabbbaabd	2000825
cabaebaaaabbbbabbbaabd	2000825
cabeabaaaabbbbabbbaabd	2000825
cafbabaaaabbbbabbbaabd	2000825
cebbabaaaabbbbabbbaabd	2000825
cbbbabaaaabbbbabbbaabd	2000825
cbbbabaaaabbbbabbbebd	1500619
cbbbabaaaabbbbabbfbbd	1500619
cbbbabaaaabbbbabgabbd	1500619
cbbbabaaaabbbbagbabbd	1500619
cbbbabaaaabbbbfababbd	1500619
cbbbabaaaabbbgaababbd	1500619
cbbbabaaaabbgbaababbd	1500619
cbbbabaaaabgbbaababbd	1500619
cbbbabaaaagbbbaababbd	1500619
cbbbabaaafabbbaababbd	1500619
cbbbabaaebabbbaababbd	1500619
cbbbabaeababbbaababbd	1500619
cbbbabeaababbbaababbd	1500619
cbbbafbaababbbaababbd	1500619
cbbbebbaababbbaababbd	1500619
cbbfbbbaababbbaababbd	1500619
cbgabbbaababbbaababbd	1500619
cgbabbbaababbbaababbd	1500619
cabbabbbaababbbaababbd	1500619
cabbabbbaababbbaabagbd	2250929
cabbabbbaababbbaabfabd	2250929
cabbabbbaababbbaagaabd	2250929
cabbabbbaababbbafaaabd	2250929
cabbabbbaababbbebaaabd	2250929
cabbabbbaababbfbbaaabd	2250929
cabbabbbaababgabbaaabd	2250929
cabbabbbaabagbabbaaabd	2250929
cabbabbbaabfababbaaabd	2250929
cabbabbbaagaababbaaabd	2250929
cabbabbbafaaababbaaabd	2250929
cabbabbbebaaababbaaabd	2250929
cabbabbfbbaaababbaaabd	2250929
cabbabgabbaaababbaaabd	2250929
cabbagbabbaaababbaaabd	2250929
cabbfababbaaababbaaabd	2250929
cabgaababbaaababbaaabd	2250929
cagbaababbaaababbaaabd	2250929
cfabaababbaaababbaaabd	2250929
caaabaababbaaababbaaabd	2250929
caaabaababbaaababbaebd	1688197
caaabaababbaaababbeabd	1688197
caaabaababbaaababfbabd	1688197
caaabaababbaaabagababd	1688197
caaabaababbaaabfaababd	1688197
caaabaababbaaagaaababd	1688197
caaabaababbaafaaaababd	1688197
caaabaababbaebaaaababd	1688197
caaabaababbeabaaaababd	1688197
caaabaababfbabaaaababd	1688197
caaabaabagababaaaababd	1688197
caaabaabfaababaaaababd	1688197
caaabaagaaababaaaababd	1688197
caaabafaaaababaaaababd	1688197
caaabebaaaababaaaababd	1688197
caaafbbaaaababaaaababd	1688197
caaebbbaaaababaaaababd	1688197
caeabbbaaaababaaaababd	1688197
ceaabbbaaaababaaaababd	1688197
cbaabbbaaaababaaaababd	1688197
cbaabbbaaaababaaaabd	422049
cbaabbbaaaababaaebd	316537
cbaabbbaaaababaeabd	316537
cbaabbbaaaababeaabd	316537
cbaabbbaaaabafbaabd	316537
cbaabbbaaaabebbaabd	316537
cbaabbbaaaafbbbaabd	316537
cbaabbbaaaebbbbaabd	316537
cbaabbbaaeabbbbaabd	316537
cbaabbbaeaabbbbaabd	316537
cbaabbbeaaabbbbaabd	316537
cbaabbfbaaabbbbaabd	316537
cbaabgabaaabbbbaabd	316537
cbaagbabaaabbbbaabd	316537
cbafababaaabbbbaabd	316537
cbebababaaabbbbaabd	316537
cfbbababaaabbbbaabd	316537
caabbababaaabbbbaabd	316537
caabbababaaabbbbebd	237403
caabbababaaabbbfbbd	237403
caabbababaaabbgabbd	237403
caabbababaaabgbabbd	237403
caabbababaaagbbabbd	237403
caabbababaafabbabbd	237403
caabbababaebabbabbd	237403
caabbababeababbabbd	237403
caabbabafbababbabbd	237403
caabbabebbababbabbd	237403
caabbafbbbababbabbd	237403
caabbebbbbababbabbd	237403
caabfbbbbbababbabbd	237403
caagabbbbbababbabbd	237403
cafaabbbbbababbabbd	237403
cebaabbbbbababbabbd	237403
cbbaabbbbbababbabbd	237403
cbbaabbbbbababbagbd	356105
cbbaabbbbbababbfabd	356105
cbbaabbbbbababgaabd	356105
cbbaabbbbbabagbaabd	356105
cbbaabbbbbabfabaabd	356105
cbbaabbbbbagaabaabd	356105
cbbaabbbbbfaaabaabd	356105
cbbaabbbbgaaaabaabd	356105
cbbaabbbgbaaaabaabd	356105
cbbaabbgbbaaaabaabd	356105
cbbaabgbbbaaaabaabd	356105
cbbaagbbbbaaaabaabd	356105
cbbafabbbbaaaabaabd	356105
cbbebabbbbaaaabaabd	356105
cbfbbabbbbaaaabaabd	356105
cgabbabbbbaaaabaabd	356105
cababbabbbbaaaabaabd	356105
cababbabbbbaaaabebd	267079
cababbabbbbaaaafbbd	267079
cababbabbbbaaaebbbd	267079
cababbabbbbaaeabbbd	267079
cababbabbbbaeaabbbd	267079
cababbabbbbeaaabbbd	267079
cababbabbbfbaaabbbd	267079
cababbabbgabaaabbbd	267079
cababbabgbabaaabbbd	267079
cababbagbbabaaabbbd	267079
cababbfabbabaaabbbd	267079
cababgaabbabaaabbbd	267079
cabagbaabbabaaabbbd	267079
cabfabaabbabaaabbbd	267079
cagaabaabbabaaabbbd	267079
cfaaabaabbabaaabbbd	267079
caaaaabaabbabaaabbbd	267079
caaaaabaabbabaaabgbd	400619
caaaaabaabbabaaagbbd	400619
caaaaabaabbabaafabbd	400619
caaaaabaabbabaebabbd	400619
caaaaabaabbabeababbd	400619
caaaaabaabbafbababbd	400619
caaaaabaabbebbababbd	400619
caaaaabaabfbbbababbd	400619
caaaaabaagabbbababbd	400619
caaaaabafaabbbababbd	400619
caaaaabebaabbbababbd	400619
caaaaafbbaabbbababbd	400619
caaaaebbbaabbbababbd	400619
caaaeabbbaabbbababbd	400619
caaeaabbbaabbbababbd	400619
caeaaabbbaabbbababbd	400619
ceaaaabbbaabbbababbd	400619
cbaaaabbbaabbbababbd	400619
cbaaaabbbaabbbabagbd	600929
cbaaaabbbaabbbabfabd	600929
cbaaaabbbaabbbagaabd	600929
cbaaaabbbaabbbfaaabd	600929
cbaaaabbbaabbgaaaabd	600929
cbaaaabbbaabgbaaaabd	600929
cbaaaabbbaagbbaaaabd	600929
cbaaaabbbafabbaaaabd	600929
cbaaaabbbebabbaaaabd	600929
cbaaaabbfbbabbaaaabd	600929
cbaaaabgabbabbaaaabd	600929
cbaaaagbabbabbaaaabd	600929
cbaaafababbabbaaaabd	600929
cbaaebababbabbaaaabd	600929
cbaeabababbabbaaaabd	600929
cbeaabababbabbaaaabd	600929
cfbaabababbabbaaaabd	600929
caabaabababbabbaaaabd	600929
caabaabababbabbaaebd	450697
caabaabababbabbaeabd	450697
caabaabababbabbeaabd	450697
caabaabababbabfbaabd	450697
caabaabababbagabaabd	450697
caabaabababbfaabaabd	450697
caabaabababgaaabaabd	450697
caabaababagbaaabaabd	450697
caabaababfabaaabaabd	450697
caabaabagaabaaabaabd	450697
caabaabfaaabaaabaabd	450697
caabaagaaaabaaabaabd	450697
caabafaaaaabaaabaabd	450697
caabebaaaaabaaabaabd	450697
caafbbaaaaabaaabaabd	450697
caebbbaaaaabaaabaabd	450697
ceabbbaaaaabaaabaabd	450697
cbabbbaaaaabaaabaabd	450697
cbabbbaaaaabaaabebd	338023
cbabbbaaaaabaaafbbd	338023
cbabbbaaaaabaaebbbd	338023
cbabbbaaaaabaeabbbd	338023
cbabbbaaaaabeaabbbd	338023
cbabbbaaaaafbaabbbd	338023
cbabbbaaaaebbaabbbd	338023
cbabbbaaaeabbaabbbd	338023
cbabbbaaeaabbaabbbd	338023
cbabbbaeaaabbaabbbd	338023
cbabbbeaaaabbaabbbd	338023
cbabbfbaaaabbaabbbd	338023
cbabgabaaaabbaabbbd	338023
cbagbabaaaabbaabbbd	338023
cbfababaaaabbaabbbd	338023
cgaababaaaabbaabbbd	338023
cabaababaaaabbaabbbd	338023
cabaababaaaabbaabgbd	507035
cabaababaaaabbaagbbd	507035
cabaababaaaabbafabbd	507035
cabaababaaaabbebabbd	507035
cabaababaaaabfbbabbd	507035
cabaababaaaagabbabbd	507035
cabaababaaafaabbabbd	507035
cabaababaaebaabbabbd	507035
cabaababaeabaabbabbd	507035
cabaababeaabaabbabbd	507035
cabaabafbaabaabbabbd	507035
cabaabebbaabaabbabbd	507035
cabaafbbbaabaabbabbd	507035
cabaebbbbaabaabbabbd	507035
cabeabbbbaabaabbabbd	507035
cafbabbbbaabaabbabbd	507035
