"Input number 290751 with intial rewrite term caaabbabbbbbabbbbbbd
Generated final number 1 with final rewrite term cd
Number of steps: 2278  Number of array doubles: 1"
Term	Number
cbabbababbaabbabbbbfabbbd	21509351
cbabbababbaabbabbbgaabbbd	21509351
cbabbababbaabbabbgbaabbbd	21509351
cbabbababbaabbabgbbaabbbd	21509351
cbabbababbaabbagbbbaabbbd	21509351
cbabbababbaabbfabbbaabbbd	21509351
cbabbababbaabgaabbbaabbbd	21509351
cbabbababbaagbaabbbaabbbd	21509351
cbabbababbafabaabbbaabbbd	21509351
cbabbababbebabaabbbaabbbd	21509351
cbabbababfbbabaabbbaabbbd	21509351
cbabbabagabbabaabbbaabbbd	21509351
cbabbabfaabbabaabbbaabbbd	21509351
cbabbagaaabbabaabbbaabbbd	21509351
cbabbfaaaabbabaabbbaabbbd	21509351
cbabgaaaaabbabaabbbaabbbd	21509351
cbagbaaaaabbabaabbbaabbbd	21509351
cbfabaaaaabbabaabbbaabbbd	21509351
cgaabaaaaabbabaabbbaabbbd	21509351
cabaabaaaaabbabaabbbaabbbd	21509351
cabaabaaaaabbabaabbbaabbgd	32264027
cabaabaaaaabbabaabbbaabgbd	32264027
cabaabaaaaabbabaabbbaagbbd	32264027
cabaabaaaaabbabaabbbafabbd	32264027
cabaabaaaaabbabaabbbebabbd	32264027
cabaabaaaaabbabaabbfbbabbd	32264027
cabaabaaaaabbabaabgabbabbd	32264027
cabaabaaaaabbabaagbabbabbd	32264027
cabaabaaaaabbabafababbabbd	32264027
cabaabaaaaabbabebababbabbd	32264027
cabaabaaaaabbafbbababbabbd	32264027
cabaabaaaaabbebbbababbabbd	32264027
cabaabaaaaabfbbbbababbabbd	32264027
cabaabaaaaagabbbbababbabbd	32264027
cabaabaaaafaabbbbababbabbd	32264027
cabaabaaaebaabbbbababbabbd	32264027
cabaabaaeabaabbbbababbabbd	32264027
cabaabaeaabaabbbbababbabbd	32264027
cabaabeaaabaabbbbababbabbd	32264027
cabaafbaaabaabbbbababbabbd	32264027
cabaebbaaabaabbbbababbabbd	32264027
cabeabbaaabaabbbbababbabbd	32264027
cafbabbaaabaabbbbababbabbd	32264027
cebbabbaaabaabbbbababbabbd	32264027
cbbbabbaaabaabbbbababbabbd	32264027
cbbbabbaaabaabbbbababbabgd	48396041
cbbbabbaaabaabbbbababbagbd	48396041
cbbbabbaaabaabbbbababbfabd	48396041
cbbbabbaaabaabbbbababgaabd	48396041
cbbbabbaaabaabbbbabagbaabd	48396041
cbbbabbaaabaabbbbabfabaabd	48396041
cbbbabbaaabaabbbbagaabaabd	48396041
cbbbabbaaabaabbbbfaaabaabd	48396041
cbbbabbaaabaabbbgaaaabaabd	48396041
cbbbabbaaabaabbgbaaaabaabd	48396041
cbbbabbaaabaabgbbaaaabaabd	48396041
cbbbabbaaabaagbbbaaaabaabd	48396041
cbbbabbaaabafabbbaaaabaabd	48396041
cbbbabbaaabebabbbaaaabaabd	48396041
cbbbabbaaafbbabbbaaaabaabd	48396041
cbbbabbaaebbbabbbaaaabaabd	48396041
cbbbabbaeabbbabbbaaaabaabd	48396041
cbbbabbeaabbbabbbaaaabaabd	48396041
cbbbabfbaabbbabbbaaaabaabd	48396041
cbbbagabaabbbabbbaaaabaabd	48396041
cbbbfaabaabbbabbbaaaabaabd	48396041
cbbgaaabaabbbabbbaaaabaabd	48396041
cbgbaaabaabbbabbbaaaabaabd	48396041
cgbbaaabaabbbabbbaaaabaabd	48396041
cabbbaaabaabbbabbbaaaabaabd	48396041
cabbbaaabaabbbabbbaaaabaagd	72594062
cabbbaaabaabbbabbbaaaabafad	72594062
cabbbaaabaabbbabbbaaaabebad	72594062
cabbbaaabaabbbabbbaaaafbbad	72594062
cabbbaaabaabbbabbbaaaebbbad	72594062
cabbbaaabaabbbabbbaaeabbbad	72594062
cabbbaaabaabbbabbbaeaabbbad	72594062
cabbbaaabaabbbabbbeaaabbbad	72594062
cabbbaaabaabbbabbfbaaabbbad	72594062
cabbbaaabaabbbabgabaaabbbad	72594062
cabbbaaabaabbbagbabaaabbbad	72594062
cabbbaaabaabbbfababaaabbbad	72594062
cabbbaaabaabbgaababaaabbbad	72594062
