"Input number 339554031 with intial rewrite term cabaaaabbbbabaababbbabbbabbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 1622  Number of array doubles: 0"
Term	Number
cbabbababfbbbbabbbbbaabaaaabbbbbd	5506986527
cbabbabagabbbbabbbbbaabaaaabbbbbd	5506986527
cbabbabfaabbbbabbbbbaabaaaabbbbbd	5506986527
cbabbagaaabbbbabbbbbaabaaaabbbbbd	5506986527
cbabbfaaaabbbbabbbbbaabaaaabbbbbd	5506986527
cbabgaaaaabbbbabbbbbaabaaaabbbbbd	5506986527
cbagbaaaaabbbbabbbbbaabaaaabbbbbd	5506986527
cbfabaaaaabbbbabbbbbaabaaaabbbbbd	5506986527
cgaabaaaaabbbbabbbbbaabaaaabbbbbd	5506986527
cabaabaaaaabbbbabbbbbaabaaaabbbbbd	5506986527
cabaabaaaaabbbbabbbbbaabaaaabbgbbd	8260479791
cabaabaaaaabbbbabbbbbaabaaaabgbbbd	8260479791
cabaabaaaaabbbbabbbbbaabaaaagbbbbd	8260479791
cabaabaaaaabbbbabbbbbaabaaafabbbbd	8260479791
cabaabaaaaabbbbabbbbbaabaaebabbbbd	8260479791
cabaabaaaaabbbbabbbbbaabaeababbbbd	8260479791
cabaabaaaaabbbbabbbbbaabeaababbbbd	8260479791
cabaabaaaaabbbbabbbbbaafbaababbbbd	8260479791
cabaabaaaaabbbbabbbbbaebbaababbbbd	8260479791
cabaabaaaaabbbbabbbbbeabbaababbbbd	8260479791
cabaabaaaaabbbbabbbbfbabbaababbbbd	8260479791
cabaabaaaaabbbbabbbgababbaababbbbd	8260479791
cabaabaaaaabbbbabbgbababbaababbbbd	8260479791
cabaabaaaaabbbbabgbbababbaababbbbd	8260479791
cabaabaaaaabbbbagbbbababbaababbbbd	8260479791
cabaabaaaaabbbbfabbbababbaababbbbd	8260479791
cabaabaaaaabbbgaabbbababbaababbbbd	8260479791
cabaabaaaaabbgbaabbbababbaababbbbd	8260479791
cabaabaaaaabgbbaabbbababbaababbbbd	8260479791
cabaabaaaaagbbbaabbbababbaababbbbd	8260479791
cabaabaaaafabbbaabbbababbaababbbbd	8260479791
cabaabaaaebabbbaabbbababbaababbbbd	8260479791
cabaabaaeababbbaabbbababbaababbbbd	8260479791
cabaabaeaababbbaabbbababbaababbbbd	8260479791
cabaabeaaababbbaabbbababbaababbbbd	8260479791
cabaafbaaababbbaabbbababbaababbbbd	8260479791
cabaebbaaababbbaabbbababbaababbbbd	8260479791
cabeabbaaababbbaabbbababbaababbbbd	8260479791
cafbabbaaababbbaabbbababbaababbbbd	8260479791
cebbabbaaababbbaabbbababbaababbbbd	8260479791
cbbbabbaaababbbaabbbababbaababbbbd	8260479791
cbbbabbaaababbbaabbbababbaababgbbd	12390719687
cbbbabbaaababbbaabbbababbaabagbbbd	12390719687
cbbbabbaaababbbaabbbababbaabfabbbd	12390719687
cbbbabbaaababbbaabbbababbaagaabbbd	12390719687
cbbbabbaaababbbaabbbababbafaaabbbd	12390719687
cbbbabbaaababbbaabbbababbebaaabbbd	12390719687
cbbbabbaaababbbaabbbababfbbaaabbbd	12390719687
cbbbabbaaababbbaabbbabagabbaaabbbd	12390719687
cbbbabbaaababbbaabbbabfaabbaaabbbd	12390719687
cbbbabbaaababbbaabbbagaaabbaaabbbd	12390719687
cbbbabbaaababbbaabbbfaaaabbaaabbbd	12390719687
cbbbabbaaababbbaabbgaaaaabbaaabbbd	12390719687
cbbbabbaaababbbaabgbaaaaabbaaabbbd	12390719687
cbbbabbaaababbbaagbbaaaaabbaaabbbd	12390719687
cbbbabbaaababbbafabbaaaaabbaaabbbd	12390719687
cbbbabbaaababbbebabbaaaaabbaaabbbd	12390719687
cbbbabbaaababbfbbabbaaaaabbaaabbbd	12390719687
cbbbabbaaababgabbabbaaaaabbaaabbbd	12390719687
cbbbabbaaabagbabbabbaaaaabbaaabbbd	12390719687
cbbbabbaaabfababbabbaaaaabbaaabbbd	12390719687
cbbbabbaaagaababbabbaaaaabbaaabbbd	12390719687
cbbbabbaafaaababbabbaaaaabbaaabbbd	12390719687
cbbbabbaebaaababbabbaaaaabbaaabbbd	12390719687
cbbbabbeabaaababbabbaaaaabbaaabbbd	12390719687
cbbbabfbabaaababbabbaaaaabbaaabbbd	12390719687
cbbbagababaaababbabbaaaaabbaaabbbd	12390719687
cbbbfaababaaababbabbaaaaabbaaabbbd	12390719687
cbbgaaababaaababbabbaaaaabbaaabbbd	12390719687
cbgbaaababaaababbabbaaaaabbaaabbbd	12390719687
cgbbaaababaaababbabbaaaaabbaaabbbd	12390719687
cabbbaaababaaababbabbaaaaabbaaabbbd	12390719687
cabbbaaababaaababbabbaaaaabbaaagbbd	18586079531
cabbbaaababaaababbabbaaaaabbaafabbd	18586079531
cabbbaaababaaababbabbaaaaabbaebabbd	18586079531
cabbbaaababaaababbabbaaaaabbeababbd	18586079531
cabbbaaababaaababbabbaaaaabfbababbd	18586079531
cabbbaaababaaababbabbaaaaagabababbd	18586079531
cabbbaaababaaababbabbaaaafaabababbd	18586079531
cabbbaaababaaababbabbaaaebaabababbd	18586079531
cabbbaaababaaababbabbaaeabaabababbd	18586079531
cabbbaaababaaababbabbaeaabaabababbd	18586079531
cabbbaaababaaababbabbeaaabaabababbd	18586079531
cabbbaaababaaababbabfbaaabaabababbd	18586079531
cabbbaaababaaababbagabaaabaabababbd	18586079531
cabbbaaababaaababbfaabaaabaabababbd	18586079531
cabbbaaababaaababgaaabaaabaabababbd	18586079531
cabbbaaababaaabagbaaabaaabaabababbd	18586079531
cabbbaaababaaabfabaaabaaabaabababbd	18586079531
cabbbaaababaaagaabaaabaaabaabababbd	18586079531
