"Input number 62079 with intial rewrite term cbbbaabaabbbbbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 1141  Number of array doubles: 0"
Term	Number
caaaaabbaabgbbbabbabd	806381
caaaaabbaagbbbbabbabd	806381
caaaaabbafabbbbabbabd	806381
caaaaabbebabbbbabbabd	806381
caaaaabfbbabbbbabbabd	806381
caaaaagabbabbbbabbabd	806381
caaaafaabbabbbbabbabd	806381
caaaebaabbabbbbabbabd	806381
caaeabaabbabbbbabbabd	806381
caeaabaabbabbbbabbabd	806381
ceaaabaabbabbbbabbabd	806381
cbaaabaabbabbbbabbabd	806381
cbaaabaabbabbbbabbd	201595
cbaaabaabbabbbbfabd	302393
cbaaabaabbabbbgaabd	302393
cbaaabaabbabbgbaabd	302393
cbaaabaabbabgbbaabd	302393
cbaaabaabbagbbbaabd	302393
cbaaabaabbfabbbaabd	302393
cbaaabaabgaabbbaabd	302393
cbaaabaagbaabbbaabd	302393
cbaaabafabaabbbaabd	302393
cbaaabebabaabbbaabd	302393
cbaaafbbabaabbbaabd	302393
cbaaebbbabaabbbaabd	302393
cbaeabbbabaabbbaabd	302393
cbeaabbbabaabbbaabd	302393
cfbaabbbabaabbbaabd	302393
caabaabbbabaabbbaabd	302393
caabaabbbabaabbbebd	226795
caabaabbbabaabbfbbd	226795
caabaabbbabaabgabbd	226795
caabaabbbabaagbabbd	226795
caabaabbbabafababbd	226795
caabaabbbabebababbd	226795
caabaabbbafbbababbd	226795
caabaabbbebbbababbd	226795
caabaabbfbbbbababbd	226795
caabaabgabbbbababbd	226795
caabaagbabbbbababbd	226795
caabafababbbbababbd	226795
caabebababbbbababbd	226795
caafbbababbbbababbd	226795
caebbbababbbbababbd	226795
ceabbbababbbbababbd	226795
cbabbbababbbbababbd	226795
cbabbbababbbbabfabd	340193
cbabbbababbbbagaabd	340193
cbabbbababbbbfaaabd	340193
cbabbbababbbgaaaabd	340193
cbabbbababbgbaaaabd	340193
cbabbbababgbbaaaabd	340193
cbabbbabagbbbaaaabd	340193
