"Input number 326589567 with intial rewrite term caabbabbbabbbababbbaaabbbbbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 1256  Number of array doubles: 0"
Term	Number
cafbbaababbbaabbaaaabbaabbababbd	2092533355
cebbbaababbbaabbaaaabbaabbababbd	2092533355
cbbbbaababbbaabbaaaabbaabbababbd	2092533355
cbbbbaababbbaabbaaaabbaabbabfabd	3138800033
cbbbbaababbbaabbaaaabbaabbagaabd	3138800033
cbbbbaababbbaabbaaaabbaabbfaaabd	3138800033
cbbbbaababbbaabbaaaabbaabgaaaabd	3138800033
cbbbbaababbbaabbaaaabbaagbaaaabd	3138800033
cbbbbaababbbaabbaaaabbafabaaaabd	3138800033
cbbbbaababbbaabbaaaabbebabaaaabd	3138800033
cbbbbaababbbaabbaaaabfbbabaaaabd	3138800033
cbbbbaababbbaabbaaaagabbabaaaabd	3138800033
cbbbbaababbbaabbaaafaabbabaaaabd	3138800033
cbbbbaababbbaabbaaebaabbabaaaabd	3138800033
cbbbbaababbbaabbaeabaabbabaaaabd	3138800033
cbbbbaababbbaabbeaabaabbabaaaabd	3138800033
cbbbbaababbbaabfbaabaabbabaaaabd	3138800033
cbbbbaababbbaagabaabaabbabaaaabd	3138800033
cbbbbaababbbafaabaabaabbabaaaabd	3138800033
cbbbbaababbbebaabaabaabbabaaaabd	3138800033
cbbbbaababbfbbaabaabaabbabaaaabd	3138800033
cbbbbaababgabbaabaabaabbabaaaabd	3138800033
cbbbbaabagbabbaabaabaabbabaaaabd	3138800033
cbbbbaabfababbaabaabaabbabaaaabd	3138800033
cbbbbaagaababbaabaabaabbabaaaabd	3138800033
cbbbbafaaababbaabaabaabbabaaaabd	3138800033
cbbbbebaaababbaabaabaabbabaaaabd	3138800033
cbbbfbbaaababbaabaabaabbabaaaabd	3138800033
cbbgabbaaababbaabaabaabbabaaaabd	3138800033
cbgbabbaaababbaabaabaabbabaaaabd	3138800033
cgbbabbaaababbaabaabaabbabaaaabd	3138800033
cabbbabbaaababbaabaabaabbabaaaabd	3138800033
cabbbabbaaababbaabaabaabbabaaebd	2354100025
cabbbabbaaababbaabaabaabbabaeabd	2354100025
cabbbabbaaababbaabaabaabbabeaabd	2354100025
cabbbabbaaababbaabaabaabbafbaabd	2354100025
cabbbabbaaababbaabaabaabbebbaabd	2354100025
cabbbabbaaababbaabaabaabfbbbaabd	2354100025
cabbbabbaaababbaabaabaagabbbaabd	2354100025
cabbbabbaaababbaabaabafaabbbaabd	2354100025
cabbbabbaaababbaabaabebaabbbaabd	2354100025
cabbbabbaaababbaabaafbbaabbbaabd	2354100025
cabbbabbaaababbaabaebbbaabbbaabd	2354100025
cabbbabbaaababbaabeabbbaabbbaabd	2354100025
cabbbabbaaababbaafbabbbaabbbaabd	2354100025
cabbbabbaaababbaebbabbbaabbbaabd	2354100025
cabbbabbaaababbeabbabbbaabbbaabd	2354100025
cabbbabbaaababfbabbabbbaabbbaabd	2354100025
cabbbabbaaabagababbabbbaabbbaabd	2354100025
cabbbabbaaabfaababbabbbaabbbaabd	2354100025
cabbbabbaaagaaababbabbbaabbbaabd	2354100025
cabbbabbaafaaaababbabbbaabbbaabd	2354100025
cabbbabbaebaaaababbabbbaabbbaabd	2354100025
cabbbabbeabaaaababbabbbaabbbaabd	2354100025
cabbbabfbabaaaababbabbbaabbbaabd	2354100025
cabbbagababaaaababbabbbaabbbaabd	2354100025
cabbbfaababaaaababbabbbaabbbaabd	2354100025
cabbgaaababaaaababbabbbaabbbaabd	2354100025
cabgbaaababaaaababbabbbaabbbaabd	2354100025
cagbbaaababaaaababbabbbaabbbaabd	2354100025
cfabbaaababaaaababbabbbaabbbaabd	2354100025
caaabbaaababaaaababbabbbaabbbaabd	2354100025
caaabbaaababaaaababbabbbaabbbebd	1765575019
caaabbaaababaaaababbabbbaabbfbbd	1765575019
caaabbaaababaaaababbabbbaabgabbd	1765575019
caaabbaaababaaaababbabbbaagbabbd	1765575019
caaabbaaababaaaababbabbbafababbd	1765575019
caaabbaaababaaaababbabbbebababbd	1765575019
caaabbaaababaaaababbabbfbbababbd	1765575019
caaabbaaababaaaababbabgabbababbd	1765575019
caaabbaaababaaaababbagbabbababbd	1765575019
caaabbaaababaaaababbfababbababbd	1765575019
caaabbaaababaaaababgaababbababbd	1765575019
caaabbaaababaaaabagbaababbababbd	1765575019
caaabbaaababaaaabfabaababbababbd	1765575019
caaabbaaababaaaagaabaababbababbd	1765575019
caaabbaaababaaafaaabaababbababbd	1765575019
caaabbaaababaaebaaabaababbababbd	1765575019
caaabbaaababaeabaaabaababbababbd	1765575019
caaabbaaababeaabaaabaababbababbd	1765575019
caaabbaaabafbaabaaabaababbababbd	1765575019
caaabbaaabebbaabaaabaababbababbd	1765575019
caaabbaaafbbbaabaaabaababbababbd	1765575019
caaabbaaebbbbaabaaabaababbababbd	1765575019
caaabbaeabbbbaabaaabaababbababbd	1765575019
caaabbeaabbbbaabaaabaababbababbd	1765575019
caaabfbaabbbbaabaaabaababbababbd	1765575019
caaagabaabbbbaabaaabaababbababbd	1765575019
caafaabaabbbbaabaaabaababbababbd	1765575019
caebaabaabbbbaabaaabaababbababbd	1765575019
ceabaabaabbbbaabaaabaababbababbd	1765575019
cbabaabaabbbbaabaaabaababbababbd	1765575019
cbabaabaabbbbaabaaabaababbabfabd	2648362529
cbabaabaabbbbaabaaabaababbagaabd	2648362529
cbabaabaabbbbaabaaabaababbfaaabd	2648362529
cbabaabaabbbbaabaaabaababgaaaabd	2648362529
cbabaabaabbbbaabaaabaabagbaaaabd	2648362529
cbabaabaabbbbaabaaabaabfabaaaabd	2648362529
cbabaabaabbbbaabaaabaagaabaaaabd	2648362529
cbabaabaabbbbaabaaabafaaabaaaabd	2648362529
cbabaabaabbbbaabaaabebaaabaaaabd	2648362529
cbabaabaabbbbaabaaafbbaaabaaaabd	2648362529
cbabaabaabbbbaabaaebbbaaabaaaabd	2648362529
cbabaabaabbbbaabaeabbbaaabaaaabd	2648362529
cbabaabaabbbbaabeaabbbaaabaaaabd	2648362529
cbabaabaabbbbaafbaabbbaaabaaaabd	2648362529
cbabaabaabbbbaebbaabbbaaabaaaabd	2648362529
cbabaabaabbbbeabbaabbbaaabaaaabd	2648362529
cbabaabaabbbfbabbaabbbaaabaaaabd	2648362529
cbabaabaabbgababbaabbbaaabaaaabd	2648362529
cbabaabaabgbababbaabbbaaabaaaabd	2648362529
cbabaabaagbbababbaabbbaaabaaaabd	2648362529
cbabaabafabbababbaabbbaaabaaaabd	2648362529
cbabaabebabbababbaabbbaaabaaaabd	2648362529
cbabaafbbabbababbaabbbaaabaaaabd	2648362529
cbabaebbbabbababbaabbbaaabaaaabd	2648362529
cbabeabbbabbababbaabbbaaabaaaabd	2648362529
cbafbabbbabbababbaabbbaaabaaaabd	2648362529
cbebbabbbabbababbaabbbaaabaaaabd	2648362529
cfbbbabbbabbababbaabbbaaabaaaabd	2648362529
caabbbabbbabbababbaabbbaaabaaaabd	2648362529
caabbbabbbabbababbaabbbaaabaaebd	1986271897
caabbbabbbabbababbaabbbaaabaeabd	1986271897
caabbbabbbabbababbaabbbaaabeaabd	1986271897
caabbbabbbabbababbaabbbaaafbaabd	1986271897
caabbbabbbabbababbaabbbaaebbaabd	1986271897
caabbbabbbabbababbaabbbaeabbaabd	1986271897
caabbbabbbabbababbaabbbeaabbaabd	1986271897
caabbbabbbabbababbaabbfbaabbaabd	1986271897
caabbbabbbabbababbaabgabaabbaabd	1986271897
caabbbabbbabbababbaagbabaabbaabd	1986271897
caabbbabbbabbababbafababaabbaabd	1986271897
caabbbabbbabbababbebababaabbaabd	1986271897
caabbbabbbabbababfbbababaabbaabd	1986271897
caabbbabbbabbabagabbababaabbaabd	1986271897
caabbbabbbabbabfaabbababaabbaabd	1986271897
caabbbabbbabbagaaabbababaabbaabd	1986271897
caabbbabbbabbfaaaabbababaabbaabd	1986271897
caabbbabbbabgaaaaabbababaabbaabd	1986271897
caabbbabbbagbaaaaabbababaabbaabd	1986271897
caabbbabbbfabaaaaabbababaabbaabd	1986271897
caabbbabbgaabaaaaabbababaabbaabd	1986271897
caabbbabgbaabaaaaabbababaabbaabd	1986271897
caabbbagbbaabaaaaabbababaabbaabd	1986271897
caabbbfabbaabaaaaabbababaabbaabd	1986271897
caabbgaabbaabaaaaabbababaabbaabd	1986271897
caabgbaabbaabaaaaabbababaabbaabd	1986271897
caagbbaabbaabaaaaabbababaabbaabd	1986271897
cafabbaabbaabaaaaabbababaabbaabd	1986271897
cebabbaabbaabaaaaabbababaabbaabd	1986271897
cbbabbaabbaabaaaaabbababaabbaabd	1986271897
cbbabbaabbaabaaaaabbababaabbebd	1489703923
cbbabbaabbaabaaaaabbababaabfbbd	1489703923
cbbabbaabbaabaaaaabbababaagabbd	1489703923
cbbabbaabbaabaaaaabbababafaabbd	1489703923
cbbabbaabbaabaaaaabbababebaabbd	1489703923
cbbabbaabbaabaaaaabbabafbbaabbd	1489703923
cbbabbaabbaabaaaaabbabebbbaabbd	1489703923
cbbabbaabbaabaaaaabbafbbbbaabbd	1489703923
cbbabbaabbaabaaaaabbebbbbbaabbd	1489703923
cbbabbaabbaabaaaaabfbbbbbbaabbd	1489703923
cbbabbaabbaabaaaaagabbbbbbaabbd	1489703923
cbbabbaabbaabaaaafaabbbbbbaabbd	1489703923
cbbabbaabbaabaaaebaabbbbbbaabbd	1489703923
cbbabbaabbaabaaeabaabbbbbbaabbd	1489703923
cbbabbaabbaabaeaabaabbbbbbaabbd	1489703923
cbbabbaabbaabeaaabaabbbbbbaabbd	1489703923
cbbabbaabbaafbaaabaabbbbbbaabbd	1489703923
cbbabbaabbaebbaaabaabbbbbbaabbd	1489703923
cbbabbaabbeabbaaabaabbbbbbaabbd	1489703923
cbbabbaabfbabbaaabaabbbbbbaabbd	1489703923
cbbabbaagababbaaabaabbbbbbaabbd	1489703923
cbbabbafaababbaaabaabbbbbbaabbd	1489703923
cbbabbebaababbaaabaabbbbbbaabbd	1489703923
cbbabfbbaababbaaabaabbbbbbaabbd	1489703923
cbbagabbaababbaaabaabbbbbbaabbd	1489703923
cbbfaabbaababbaaabaabbbbbbaabbd	1489703923
cbgaaabbaababbaaabaabbbbbbaabbd	1489703923
cgbaaabbaababbaaabaabbbbbbaabbd	1489703923
cabbaaabbaababbaaabaabbbbbbaabbd	1489703923
cabbaaabbaababbaaabaabbbbbbafabd	2234555885
cabbaaabbaababbaaabaabbbbbbebabd	2234555885
cabbaaabbaababbaaabaabbbbbfbbabd	2234555885
cabbaaabbaababbaaabaabbbbgabbabd	2234555885
cabbaaabbaababbaaabaabbbgbabbabd	2234555885
cabbaaabbaababbaaabaabbgbbabbabd	2234555885
cabbaaabbaababbaaabaabgbbbabbabd	2234555885
cabbaaabbaababbaaabaagbbbbabbabd	2234555885
cabbaaabbaababbaaabafabbbbabbabd	2234555885
cabbaaabbaababbaaabebabbbbabbabd	2234555885
cabbaaabbaababbaaafbbabbbbabbabd	2234555885
cabbaaabbaababbaaebbbabbbbabbabd	2234555885
cabbaaabbaababbaeabbbabbbbabbabd	2234555885
cabbaaabbaababbeaabbbabbbbabbabd	2234555885
cabbaaabbaababfbaabbbabbbbabbabd	2234555885
cabbaaabbaabagabaabbbabbbbabbabd	2234555885
cabbaaabbaabfaabaabbbabbbbabbabd	2234555885
cabbaaabbaagaaabaabbbabbbbabbabd	2234555885
cabbaaabbafaaaabaabbbabbbbabbabd	2234555885
cabbaaabbebaaaabaabbbabbbbabbabd	2234555885
cabbaaabfbbaaaabaabbbabbbbabbabd	2234555885
cabbaaagabbaaaabaabbbabbbbabbabd	2234555885
cabbaafaabbaaaabaabbbabbbbabbabd	2234555885
cabbaebaabbaaaabaabbbabbbbabbabd	2234555885
cabbeabaabbaaaabaabbbabbbbabbabd	2234555885
cabfbabaabbaaaabaabbbabbbbabbabd	2234555885
cagababaabbaaaabaabbbabbbbabbabd	2234555885
cfaababaabbaaaabaabbbabbbbabbabd	2234555885
caaaababaabbaaaabaabbbabbbbabbabd	2234555885
caaaababaabbaaaabaabbbabbbbabbd	558638971
caaaababaabbaaaabaabbbabbbbfabd	837958457
caaaababaabbaaaabaabbbabbbgaabd	837958457
caaaababaabbaaaabaabbbabbgbaabd	837958457
caaaababaabbaaaabaabbbabgbbaabd	837958457
caaaababaabbaaaabaabbbagbbbaabd	837958457
