"Input number 3047407 with intial rewrite term cabbbaabbbbbbbbbbabbbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 1249  Number of array doubles: 0"
Term	Number
cabbaababbgbaaabbabbbd	2199095
cabbaababgbbaaabbabbbd	2199095
cabbaabagbbbaaabbabbbd	2199095
cabbaabfabbbaaabbabbbd	2199095
cabbaagaabbbaaabbabbbd	2199095
cabbafaaabbbaaabbabbbd	2199095
cabbebaaabbbaaabbabbbd	2199095
cabfbbaaabbbaaabbabbbd	2199095
cagabbaaabbbaaabbabbbd	2199095
cfaabbaaabbbaaabbabbbd	2199095
caaaabbaaabbbaaabbabbbd	2199095
caaaabbaaabbbaaabbagbbd	3298643
caaaabbaaabbbaaabbfabbd	3298643
caaaabbaaabbbaaabgaabbd	3298643
caaaabbaaabbbaaagbaabbd	3298643
caaaabbaaabbbaafabaabbd	3298643
caaaabbaaabbbaebabaabbd	3298643
caaaabbaaabbbeababaabbd	3298643
caaaabbaaabbfbababaabbd	3298643
caaaabbaaabgabababaabbd	3298643
caaaabbaaagbabababaabbd	3298643
caaaabbaafababababaabbd	3298643
caaaabbaebababababaabbd	3298643
caaaabbeabababababaabbd	3298643
caaaabfbabababababaabbd	3298643
caaaagababababababaabbd	3298643
caaafaababababababaabbd	3298643
caaebaababababababaabbd	3298643
caeabaababababababaabbd	3298643
ceaabaababababababaabbd	3298643
cbaabaababababababaabbd	3298643
cbaabaababababababafabd	4947965
cbaabaababababababebabd	4947965
cbaabaabababababafbbabd	4947965
cbaabaabababababebbbabd	4947965
cbaabaababababafbbbbabd	4947965
cbaabaababababebbbbbabd	4947965
cbaabaabababafbbbbbbabd	4947965
cbaabaabababebbbbbbbabd	4947965
cbaabaababafbbbbbbbbabd	4947965
cbaabaababebbbbbbbbbabd	4947965
cbaabaabafbbbbbbbbbbabd	4947965
cbaabaabebbbbbbbbbbbabd	4947965
cbaabaafbbbbbbbbbbbbabd	4947965
cbaabaebbbbbbbbbbbbbabd	4947965
cbaabeabbbbbbbbbbbbbabd	4947965
cbaafbabbbbbbbbbbbbbabd	4947965
cbaebbabbbbbbbbbbbbbabd	4947965
cbeabbabbbbbbbbbbbbbabd	4947965
cfbabbabbbbbbbbbbbbbabd	4947965
caababbabbbbbbbbbbbbbabd	4947965
caababbabbbbbbbbbbbbbd	1236991
caababbabbbbbbbbbbgbbd	1855487
caababbabbbbbbbbbgbbbd	1855487
caababbabbbbbbbbgbbbbd	1855487
caababbabbbbbbbgbbbbbd	1855487
caababbabbbbbbgbbbbbbd	1855487
caababbabbbbbgbbbbbbbd	1855487
caababbabbbbgbbbbbbbbd	1855487
caababbabbbgbbbbbbbbbd	1855487
caababbabbgbbbbbbbbbbd	1855487
caababbabgbbbbbbbbbbbd	1855487
caababbagbbbbbbbbbbbbd	1855487
caababbfabbbbbbbbbbbbd	1855487
caababgaabbbbbbbbbbbbd	1855487
caabagbaabbbbbbbbbbbbd	1855487
caabfabaabbbbbbbbbbbbd	1855487
caagaabaabbbbbbbbbbbbd	1855487
cafaaabaabbbbbbbbbbbbd	1855487
cebaaabaabbbbbbbbbbbbd	1855487
cbbaaabaabbbbbbbbbbbbd	1855487
cbbaaabaabbbbbbbbbgbbd	2783231
cbbaaabaabbbbbbbbgbbbd	2783231
cbbaaabaabbbbbbbgbbbbd	2783231
cbbaaabaabbbbbbgbbbbbd	2783231
cbbaaabaabbbbbgbbbbbbd	2783231
cbbaaabaabbbbgbbbbbbbd	2783231
cbbaaabaabbbgbbbbbbbbd	2783231
cbbaaabaabbgbbbbbbbbbd	2783231
cbbaaabaabgbbbbbbbbbbd	2783231
cbbaaabaagbbbbbbbbbbbd	2783231
cbbaaabafabbbbbbbbbbbd	2783231
cbbaaabebabbbbbbbbbbbd	2783231
cbbaaafbbabbbbbbbbbbbd	2783231
cbbaaebbbabbbbbbbbbbbd	2783231
cbbaeabbbabbbbbbbbbbbd	2783231
cbbeaabbbabbbbbbbbbbbd	2783231
cbfbaabbbabbbbbbbbbbbd	2783231
cgabaabbbabbbbbbbbbbbd	2783231
cababaabbbabbbbbbbbbbbd	2783231
cababaabbbabbbbbbbbgbbd	4174847
cababaabbbabbbbbbbgbbbd	4174847
cababaabbbabbbbbbgbbbbd	4174847
cababaabbbabbbbbgbbbbbd	4174847
cababaabbbabbbbgbbbbbbd	4174847
cababaabbbabbbgbbbbbbbd	4174847
cababaabbbabbgbbbbbbbbd	4174847
cababaabbbabgbbbbbbbbbd	4174847
cababaabbbagbbbbbbbbbbd	4174847
cababaabbbfabbbbbbbbbbd	4174847
cababaabbgaabbbbbbbbbbd	4174847
cababaabgbaabbbbbbbbbbd	4174847
cababaagbbaabbbbbbbbbbd	4174847
cababafabbaabbbbbbbbbbd	4174847
cababebabbaabbbbbbbbbbd	4174847
cabafbbabbaabbbbbbbbbbd	4174847
cabebbbabbaabbbbbbbbbbd	4174847
cafbbbbabbaabbbbbbbbbbd	4174847
cebbbbbabbaabbbbbbbbbbd	4174847
cbbbbbbabbaabbbbbbbbbbd	4174847
cbbbbbbabbaabbbbbbbgbbd	6262271
cbbbbbbabbaabbbbbbgbbbd	6262271
cbbbbbbabbaabbbbbgbbbbd	6262271
cbbbbbbabbaabbbbgbbbbbd	6262271
cbbbbbbabbaabbbgbbbbbbd	6262271
cbbbbbbabbaabbgbbbbbbbd	6262271
cbbbbbbabbaabgbbbbbbbbd	6262271
cbbbbbbabbaagbbbbbbbbbd	6262271
cbbbbbbabbafabbbbbbbbbd	6262271
cbbbbbbabbebabbbbbbbbbd	6262271
cbbbbbbabfbbabbbbbbbbbd	6262271
cbbbbbbagabbabbbbbbbbbd	6262271
cbbbbbbfaabbabbbbbbbbbd	6262271
cbbbbbgaaabbabbbbbbbbbd	6262271
cbbbbgbaaabbabbbbbbbbbd	6262271
cbbbgbbaaabbabbbbbbbbbd	6262271
cbbgbbbaaabbabbbbbbbbbd	6262271
cbgbbbbaaabbabbbbbbbbbd	6262271
cgbbbbbaaabbabbbbbbbbbd	6262271
cabbbbbbaaabbabbbbbbbbbd	6262271
cabbbbbbaaabbabbbbbbgbbd	9393407
cabbbbbbaaabbabbbbbgbbbd	9393407
cabbbbbbaaabbabbbbgbbbbd	9393407
cabbbbbbaaabbabbbgbbbbbd	9393407
cabbbbbbaaabbabbgbbbbbbd	9393407
cabbbbbbaaabbabgbbbbbbbd	9393407
cabbbbbbaaabbagbbbbbbbbd	9393407
cabbbbbbaaabbfabbbbbbbbd	9393407
cabbbbbbaaabgaabbbbbbbbd	9393407
cabbbbbbaaagbaabbbbbbbbd	9393407
cabbbbbbaafabaabbbbbbbbd	9393407
cabbbbbbaebabaabbbbbbbbd	9393407
cabbbbbbeababaabbbbbbbbd	9393407
cabbbbbfbababaabbbbbbbbd	9393407
cabbbbgabababaabbbbbbbbd	9393407
cabbbgbabababaabbbbbbbbd	9393407
cabbgbbabababaabbbbbbbbd	9393407
cabgbbbabababaabbbbbbbbd	9393407
cagbbbbabababaabbbbbbbbd	9393407
cfabbbbabababaabbbbbbbbd	9393407
caaabbbbabababaabbbbbbbbd	9393407
caaabbbbabababaabbbbbgbbd	14090111
caaabbbbabababaabbbbgbbbd	14090111
caaabbbbabababaabbbgbbbbd	14090111
caaabbbbabababaabbgbbbbbd	14090111
caaabbbbabababaabgbbbbbbd	14090111
caaabbbbabababaagbbbbbbbd	14090111
caaabbbbabababafabbbbbbbd	14090111
caaabbbbabababebabbbbbbbd	14090111
caaabbbbababafbbabbbbbbbd	14090111
caaabbbbababebbbabbbbbbbd	14090111
caaabbbbabafbbbbabbbbbbbd	14090111
caaabbbbabebbbbbabbbbbbbd	14090111
caaabbbbafbbbbbbabbbbbbbd	14090111
caaabbbbebbbbbbbabbbbbbbd	14090111
caaabbbfbbbbbbbbabbbbbbbd	14090111
caaabbgabbbbbbbbabbbbbbbd	14090111
caaabgbabbbbbbbbabbbbbbbd	14090111
caaagbbabbbbbbbbabbbbbbbd	14090111
caafabbabbbbbbbbabbbbbbbd	14090111
caebabbabbbbbbbbabbbbbbbd	14090111
ceababbabbbbbbbbabbbbbbbd	14090111
cbababbabbbbbbbbabbbbbbbd	14090111
cbababbabbbbbbbbabbbbgbbd	21135167
