"Input number 31911 with intial rewrite term cbbbbaababaabbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 735  Number of array doubles: 0"
Term	Number
cbaaaaaaaebbaaabaaabaabd	9443465
cbaaaaaaeabbaaabaaabaabd	9443465
cbaaaaaeaabbaaabaaabaabd	9443465
cbaaaaeaaabbaaabaaabaabd	9443465
cbaaaeaaaabbaaabaaabaabd	9443465
cbaaeaaaaabbaaabaaabaabd	9443465
cbaeaaaaaabbaaabaaabaabd	9443465
cbeaaaaaaabbaaabaaabaabd	9443465
cfbaaaaaaabbaaabaaabaabd	9443465
caabaaaaaaabbaaabaaabaabd	9443465
caabaaaaaaabbaaabaaabebd	7082599
caabaaaaaaabbaaabaaafbbd	7082599
caabaaaaaaabbaaabaaebbbd	7082599
caabaaaaaaabbaaabaeabbbd	7082599
caabaaaaaaabbaaabeaabbbd	7082599
caabaaaaaaabbaaafbaabbbd	7082599
caabaaaaaaabbaaebbaabbbd	7082599
caabaaaaaaabbaeabbaabbbd	7082599
caabaaaaaaabbeaabbaabbbd	7082599
caabaaaaaaabfbaabbaabbbd	7082599
caabaaaaaaagabaabbaabbbd	7082599
caabaaaaaafaabaabbaabbbd	7082599
caabaaaaaebaabaabbaabbbd	7082599
caabaaaaeabaabaabbaabbbd	7082599
caabaaaeaabaabaabbaabbbd	7082599
caabaaeaaabaabaabbaabbbd	7082599
caabaeaaaabaabaabbaabbbd	7082599
caabeaaaaabaabaabbaabbbd	7082599
caafbaaaaabaabaabbaabbbd	7082599
caebbaaaaabaabaabbaabbbd	7082599
ceabbaaaaabaabaabbaabbbd	7082599
cbabbaaaaabaabaabbaabbbd	7082599
cbabbaaaaabaabaabbaagbbd	10623899
cbabbaaaaabaabaabbafabbd	10623899
cbabbaaaaabaabaabbebabbd	10623899
cbabbaaaaabaabaabfbbabbd	10623899
cbabbaaaaabaabaagabbabbd	10623899
cbabbaaaaabaabafaabbabbd	10623899
cbabbaaaaabaabebaabbabbd	10623899
cbabbaaaaabaafbbaabbabbd	10623899
cbabbaaaaabaebbbaabbabbd	10623899
cbabbaaaaabeabbbaabbabbd	10623899
cbabbaaaaafbabbbaabbabbd	10623899
cbabbaaaaebbabbbaabbabbd	10623899
cbabbaaaeabbabbbaabbabbd	10623899
cbabbaaeaabbabbbaabbabbd	10623899
cbabbaeaaabbabbbaabbabbd	10623899
cbabbeaaaabbabbbaabbabbd	10623899
cbabfbaaaabbabbbaabbabbd	10623899
cbagabaaaabbabbbaabbabbd	10623899
cbfaabaaaabbabbbaabbabbd	10623899
cgaaabaaaabbabbbaabbabbd	10623899
cabaaabaaaabbabbbaabbabbd	10623899
cabaaabaaaabbabbbaabbfabd	15935849
cabaaabaaaabbabbbaabgaabd	15935849
cabaaabaaaabbabbbaagbaabd	15935849
cabaaabaaaabbabbbafabaabd	15935849
cabaaabaaaabbabbbebabaabd	15935849
cabaaabaaaabbabbfbbabaabd	15935849
cabaaabaaaabbabgabbabaabd	15935849
cabaaabaaaabbagbabbabaabd	15935849
cabaaabaaaabbfababbabaabd	15935849
cabaaabaaaabgaababbabaabd	15935849
cabaaabaaaagbaababbabaabd	15935849
cabaaabaaafabaababbabaabd	15935849
cabaaabaaebabaababbabaabd	15935849
cabaaabaeababaababbabaabd	15935849
cabaaabeaababaababbabaabd	15935849
cabaaafbaababaababbabaabd	15935849
cabaaebbaababaababbabaabd	15935849
cabaeabbaababaababbabaabd	15935849
cabeaabbaababaababbabaabd	15935849
cafbaabbaababaababbabaabd	15935849
cebbaabbaababaababbabaabd	15935849
cbbbaabbaababaababbabaabd	15935849
cbbbaabbaababaababbabebd	11951887
cbbbaabbaababaababbafbbd	11951887
