"Input number 12901615 with intial rewrite term cbaaabaabbabbbaabbbabbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 875  Number of array doubles: 0"
Term	Number
ceaababaabaaababbaabd	828505
cbaababaabaaababbaabd	828505
cbaababaabaaababbebd	621379
cbaababaabaaababfbbd	621379
cbaababaabaaabagabbd	621379
cbaababaabaaabfaabbd	621379
cbaababaabaaagaaabbd	621379
cbaababaabaafaaaabbd	621379
cbaababaabaebaaaabbd	621379
cbaababaabeabaaaabbd	621379
cbaababaafbabaaaabbd	621379
cbaababaebbabaaaabbd	621379
cbaababeabbabaaaabbd	621379
cbaabafbabbabaaaabbd	621379
cbaabebbabbabaaaabbd	621379
cbaafbbbabbabaaaabbd	621379
cbaebbbbabbabaaaabbd	621379
cbeabbbbabbabaaaabbd	621379
cfbabbbbabbabaaaabbd	621379
caababbbbabbabaaaabbd	621379
caababbbbabbabaaafabd	932069
caababbbbabbabaaebabd	932069
caababbbbabbabaeababd	932069
caababbbbabbabeaababd	932069
caababbbbabbafbaababd	932069
caababbbbabbebbaababd	932069
caababbbbabfbbbaababd	932069
caababbbbagabbbaababd	932069
caababbbbfaabbbaababd	932069
caababbbgaaabbbaababd	932069
caababbgbaaabbbaababd	932069
caababgbbaaabbbaababd	932069
caabagbbbaaabbbaababd	932069
caabfabbbaaabbbaababd	932069
caagaabbbaaabbbaababd	932069
cafaaabbbaaabbbaababd	932069
cebaaabbbaaabbbaababd	932069
cbbaaabbbaaabbbaababd	932069
cbbaaabbbaaabbbaabd	233017
cbbaaabbbaaabbbebd	174763
cbbaaabbbaaabbfbbd	174763
cbbaaabbbaaabgabbd	174763
cbbaaabbbaaagbabbd	174763
cbbaaabbbaafababbd	174763
cbbaaabbbaebababbd	174763
cbbaaabbbeabababbd	174763
cbbaaabbfbabababbd	174763
cbbaaabgababababbd	174763
cbbaaagbababababbd	174763
cbbaafabababababbd	174763
cbbaebabababababbd	174763
cbbeababababababbd	174763
cbfbababababababbd	174763
cgabababababababbd	174763
cababababababababbd	174763
cabababababababfabd	262145
cababababababagaabd	262145
cababababababfaaabd	262145
cabababababagaaaabd	262145
cabababababfaaaaabd	262145
cababababagaaaaaabd	262145
cababababfaaaaaaabd	262145
cabababagaaaaaaaabd	262145
cabababfaaaaaaaaabd	262145
cababagaaaaaaaaaabd	262145
cababfaaaaaaaaaaabd	262145
cabagaaaaaaaaaaaabd	262145
cabfaaaaaaaaaaaaabd	262145
cagaaaaaaaaaaaaaabd	262145
