"Input number 41331823 with intial rewrite term caabbbabbabababbaaabbabbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 705  Number of array doubles: 0"
Term	Number
caababbbgaaabbbaababd	932069
caababbgbaaabbbaababd	932069
caababgbbaaabbbaababd	932069
caabagbbbaaabbbaababd	932069
caabfabbbaaabbbaababd	932069
caagaabbbaaabbbaababd	932069
cafaaabbbaaabbbaababd	932069
cebaaabbbaaabbbaababd	932069
cbbaaabbbaaabbbaababd	932069
cbbaaabbbaaabbbaabd	233017
cbbaaabbbaaabbbebd	174763
cbbaaabbbaaabbfbbd	174763
cbbaaabbbaaabgabbd	174763
cbbaaabbbaaagbabbd	174763
cbbaaabbbaafababbd	174763
cbbaaabbbaebababbd	174763
cbbaaabbbeabababbd	174763
cbbaaabbfbabababbd	174763
cbbaaabgababababbd	174763
cbbaaagbababababbd	174763
cbbaafabababababbd	174763
cbbaebabababababbd	174763
cbbeababababababbd	174763
cbfbababababababbd	174763
cgabababababababbd	174763
cababababababababbd	174763
cabababababababfabd	262145
cababababababagaabd	262145
cababababababfaaabd	262145
cabababababagaaaabd	262145
cabababababfaaaaabd	262145
cababababagaaaaaabd	262145
cababababfaaaaaaabd	262145
cabababagaaaaaaaabd	262145
cabababfaaaaaaaaabd	262145
cababagaaaaaaaaaabd	262145
cababfaaaaaaaaaaabd	262145
cabagaaaaaaaaaaaabd	262145
cabfaaaaaaaaaaaaabd	262145
cagaaaaaaaaaaaaaabd	262145
cfaaaaaaaaaaaaaaabd	262145
caaaaaaaaaaaaaaaaabd	262145
caaaaaaaaaaaaaaaebd	196609
caaaaaaaaaaaaaaeabd	196609
caaaaaaaaaaaaaeaabd	196609
caaaaaaaaaaaaeaaabd	196609
caaaaaaaaaaaeaaaabd	196609
caaaaaaaaaaeaaaaabd	196609
caaaaaaaaaeaaaaaabd	196609
caaaaaaaaeaaaaaaabd	196609
caaaaaaaeaaaaaaaabd	196609
caaaaaaeaaaaaaaaabd	196609
caaaaaeaaaaaaaaaabd	196609
caaaaeaaaaaaaaaaabd	196609
caaaeaaaaaaaaaaaabd	196609
caaeaaaaaaaaaaaaabd	196609
caeaaaaaaaaaaaaaabd	196609
ceaaaaaaaaaaaaaaabd	196609
cbaaaaaaaaaaaaaaabd	196609
cbaaaaaaaaaaaaaebd	147457
cbaaaaaaaaaaaaeabd	147457
cbaaaaaaaaaaaeaabd	147457
cbaaaaaaaaaaeaaabd	147457
cbaaaaaaaaaeaaaabd	147457
cbaaaaaaaaeaaaaabd	147457
cbaaaaaaaeaaaaaabd	147457
cbaaaaaaeaaaaaaabd	147457
cbaaaaaeaaaaaaaabd	147457
cbaaaaeaaaaaaaaabd	147457
cbaaaeaaaaaaaaaabd	147457
cbaaeaaaaaaaaaaabd	147457
cbaeaaaaaaaaaaaabd	147457
cbeaaaaaaaaaaaaabd	147457
cfbaaaaaaaaaaaaabd	147457
caabaaaaaaaaaaaaabd	147457
caabaaaaaaaaaaaebd	110593
caabaaaaaaaaaaeabd	110593
caabaaaaaaaaaeaabd	110593
caabaaaaaaaaeaaabd	110593
caabaaaaaaaeaaaabd	110593
