"Input number 511935 with intial rewrite term cbbbbaabbbbbabbbbbbd
Generated final number 1 with final rewrite term cd
Number of steps: 3047  Number of array doubles: 1"
Term	Number
caaabbbabeaababaaaabd	875681
caaabbbafbaababaaaabd	875681
caaabbbebbaababaaaabd	875681
caaabbfbbbaababaaaabd	875681
caaabgabbbaababaaaabd	875681
caaagbabbbaababaaaabd	875681
caafababbbaababaaaabd	875681
caebababbbaababaaaabd	875681
ceabababbbaababaaaabd	875681
cbabababbbaababaaaabd	875681
cbabababbbaababaaaagd	1313522
cbabababbbaababaaafad	1313522
cbabababbbaababaaebad	1313522
cbabababbbaababaeabad	1313522
cbabababbbaababeaabad	1313522
cbabababbbaabafbaabad	1313522
cbabababbbaabebbaabad	1313522
cbabababbbaafbbbaabad	1313522
cbabababbbaebbbbaabad	1313522
cbabababbbeabbbbaabad	1313522
cbabababbfbabbbbaabad	1313522
cbabababgababbbbaabad	1313522
cbababagbababbbbaabad	1313522
cbababfabababbbbaabad	1313522
cbabagaabababbbbaabad	1313522
cbabfaaabababbbbaabad	1313522
cbagaaaabababbbbaabad	1313522
cbfaaaaabababbbbaabad	1313522
cgaaaaaabababbbbaabad	1313522
cabaaaaaabababbbbaabad	1313522
cabaaaaaabababbbbaabd	656761
cabaaaaaabababbbbaagd	985142
cabaaaaaabababbbbafad	985142
cabaaaaaabababbbbebad	985142
cabaaaaaabababbbfbbad	985142
cabaaaaaabababbgabbad	985142
cabaaaaaabababgbabbad	985142
cabaaaaaababagbbabbad	985142
cabaaaaaababfabbabbad	985142
cabaaaaaabagaabbabbad	985142
cabaaaaaabfaaabbabbad	985142
cabaaaaaagaaaabbabbad	985142
cabaaaaafaaaaabbabbad	985142
cabaaaaebaaaaabbabbad	985142
cabaaaeabaaaaabbabbad	985142
cabaaeaabaaaaabbabbad	985142
cabaeaaabaaaaabbabbad	985142
cabeaaaabaaaaabbabbad	985142
cafbaaaabaaaaabbabbad	985142
cebbaaaabaaaaabbabbad	985142
cbbbaaaabaaaaabbabbad	985142
cbbbaaaabaaaaabbabbd	492571
cbbbaaaabaaaaabbabgd	738857
cbbbaaaabaaaaabbagbd	738857
cbbbaaaabaaaaabbfabd	738857
cbbbaaaabaaaaabgaabd	738857
cbbbaaaabaaaaagbaabd	738857
cbbbaaaabaaaafabaabd	738857
cbbbaaaabaaaebabaabd	738857
cbbbaaaabaaeababaabd	738857
cbbbaaaabaeaababaabd	738857
cbbbaaaabeaaababaabd	738857
cbbbaaaafbaaababaabd	738857
cbbbaaaebbaaababaabd	738857
cbbbaaeabbaaababaabd	738857
cbbbaeaabbaaababaabd	738857
cbbbeaaabbaaababaabd	738857
cbbfbaaabbaaababaabd	738857
cbgabaaabbaaababaabd	738857
cgbabaaabbaaababaabd	738857
cabbabaaabbaaababaabd	738857
cabbabaaabbaaababaagd	1108286
cabbabaaabbaaababafad	1108286
cabbabaaabbaaababebad	1108286
cabbabaaabbaaabafbbad	1108286
cabbabaaabbaaabebbbad	1108286
cabbabaaabbaaafbbbbad	1108286
cabbabaaabbaaebbbbbad	1108286
cabbabaaabbaeabbbbbad	1108286
cabbabaaabbeaabbbbbad	1108286
cabbabaaabfbaabbbbbad	1108286
cabbabaaagabaabbbbbad	1108286
cabbabaafaabaabbbbbad	1108286
cabbabaebaabaabbbbbad	1108286
cabbabeabaabaabbbbbad	1108286
cabbafbabaabaabbbbbad	1108286
cabbebbabaabaabbbbbad	1108286
cabfbbbabaabaabbbbbad	1108286
cagabbbabaabaabbbbbad	1108286
cfaabbbabaabaabbbbbad	1108286
caaaabbbabaabaabbbbbad	1108286
caaaabbbabaabaabbbbbd	554143
caaaabbbabaabaabbbbgd	831215
caaaabbbabaabaabbbgbd	831215
caaaabbbabaabaabbgbbd	831215
caaaabbbabaabaabgbbbd	831215
caaaabbbabaabaagbbbbd	831215
caaaabbbabaabafabbbbd	831215
caaaabbbabaabebabbbbd	831215
caaaabbbabaafbbabbbbd	831215
caaaabbbabaebbbabbbbd	831215
caaaabbbabeabbbabbbbd	831215
caaaabbbafbabbbabbbbd	831215
caaaabbbebbabbbabbbbd	831215
caaaabbfbbbabbbabbbbd	831215
caaaabgabbbabbbabbbbd	831215
caaaagbabbbabbbabbbbd	831215
caaafababbbabbbabbbbd	831215
caaebababbbabbbabbbbd	831215
caeabababbbabbbabbbbd	831215
ceaabababbbabbbabbbbd	831215
cbaabababbbabbbabbbbd	831215
cbaabababbbabbbabbbgd	1246823
cbaabababbbabbbabbgbd	1246823
cbaabababbbabbbabgbbd	1246823
cbaabababbbabbbagbbbd	1246823
cbaabababbbabbbfabbbd	1246823
cbaabababbbabbgaabbbd	1246823
cbaabababbbabgbaabbbd	1246823
cbaabababbbagbbaabbbd	1246823
cbaabababbbfabbaabbbd	1246823
cbaabababbgaabbaabbbd	1246823
cbaabababgbaabbaabbbd	1246823
cbaababagbbaabbaabbbd	1246823
cbaababfabbaabbaabbbd	1246823
cbaabagaabbaabbaabbbd	1246823
cbaabfaaabbaabbaabbbd	1246823
cbaagaaaabbaabbaabbbd	1246823
cbafaaaaabbaabbaabbbd	1246823
cbebaaaaabbaabbaabbbd	1246823
cfbbaaaaabbaabbaabbbd	1246823
caabbaaaaabbaabbaabbbd	1246823
caabbaaaaabbaabbaabbgd	1870235
caabbaaaaabbaabbaabgbd	1870235
caabbaaaaabbaabbaagbbd	1870235
caabbaaaaabbaabbafabbd	1870235
caabbaaaaabbaabbebabbd	1870235
caabbaaaaabbaabfbbabbd	1870235
caabbaaaaabbaagabbabbd	1870235
caabbaaaaabbafaabbabbd	1870235
caabbaaaaabbebaabbabbd	1870235
caabbaaaaabfbbaabbabbd	1870235
caabbaaaaagabbaabbabbd	1870235
caabbaaaafaabbaabbabbd	1870235
caabbaaaebaabbaabbabbd	1870235
caabbaaeabaabbaabbabbd	1870235
caabbaeaabaabbaabbabbd	1870235
caabbeaaabaabbaabbabbd	1870235
caabfbaaabaabbaabbabbd	1870235
caagabaaabaabbaabbabbd	1870235
cafaabaaabaabbaabbabbd	1870235
cebaabaaabaabbaabbabbd	1870235
cbbaabaaabaabbaabbabbd	1870235
cbbaabaaabaabbaabbabgd	2805353
cbbaabaaabaabbaabbagbd	2805353
cbbaabaaabaabbaabbfabd	2805353
cbbaabaaabaabbaabgaabd	2805353
cbbaabaaabaabbaagbaabd	2805353
cbbaabaaabaabbafabaabd	2805353
cbbaabaaabaabbebabaabd	2805353
cbbaabaaabaabfbbabaabd	2805353
cbbaabaaabaagabbabaabd	2805353
cbbaabaaabafaabbabaabd	2805353
cbbaabaaabebaabbabaabd	2805353
cbbaabaaafbbaabbabaabd	2805353
cbbaabaaebbbaabbabaabd	2805353
cbbaabaeabbbaabbabaabd	2805353
cbbaabeaabbbaabbabaabd	2805353
cbbaafbaabbbaabbabaabd	2805353
cbbaebbaabbbaabbabaabd	2805353
cbbeabbaabbbaabbabaabd	2805353
cbfbabbaabbbaabbabaabd	2805353
cgababbaabbbaabbabaabd	2805353
cabababbaabbbaabbabaabd	2805353
cabababbaabbbaabbabaagd	4208030
cabababbaabbbaabbabafad	4208030
cabababbaabbbaabbabebad	4208030
cabababbaabbbaabbafbbad	4208030
cabababbaabbbaabbebbbad	4208030
cabababbaabbbaabfbbbbad	4208030
cabababbaabbbaagabbbbad	4208030
cabababbaabbbafaabbbbad	4208030
cabababbaabbbebaabbbbad	4208030
cabababbaabbfbbaabbbbad	4208030
cabababbaabgabbaabbbbad	4208030
cabababbaagbabbaabbbbad	4208030
cabababbafababbaabbbbad	4208030
cabababbebababbaabbbbad	4208030
cabababfbbababbaabbbbad	4208030
cababagabbababbaabbbbad	4208030
cababfaabbababbaabbbbad	4208030
cabagaaabbababbaabbbbad	4208030
cabfaaaabbababbaabbbbad	4208030
cagaaaaabbababbaabbbbad	4208030
cfaaaaaabbababbaabbbbad	4208030
caaaaaaaabbababbaabbbbad	4208030
caaaaaaaabbababbaabbbbd	2104015
caaaaaaaabbababbaabbbgd	3156023
caaaaaaaabbababbaabbgbd	3156023
caaaaaaaabbababbaabgbbd	3156023
caaaaaaaabbababbaagbbbd	3156023
caaaaaaaabbababbafabbbd	3156023
caaaaaaaabbababbebabbbd	3156023
caaaaaaaabbababfbbabbbd	3156023
caaaaaaaabbabagabbabbbd	3156023
caaaaaaaabbabfaabbabbbd	3156023
caaaaaaaabbagaaabbabbbd	3156023
caaaaaaaabbfaaaabbabbbd	3156023
caaaaaaaabgaaaaabbabbbd	3156023
caaaaaaaagbaaaaabbabbbd	3156023
caaaaaaafabaaaaabbabbbd	3156023
caaaaaaebabaaaaabbabbbd	3156023
caaaaaeababaaaaabbabbbd	3156023
caaaaeaababaaaaabbabbbd	3156023
caaaeaaababaaaaabbabbbd	3156023
caaeaaaababaaaaabbabbbd	3156023
caeaaaaababaaaaabbabbbd	3156023
ceaaaaaababaaaaabbabbbd	3156023
cbaaaaaababaaaaabbabbbd	3156023
cbaaaaaababaaaaabbabbgd	4734035
cbaaaaaababaaaaabbabgbd	4734035
cbaaaaaababaaaaabbagbbd	4734035
cbaaaaaababaaaaabbfabbd	4734035
cbaaaaaababaaaaabgaabbd	4734035
cbaaaaaababaaaaagbaabbd	4734035
cbaaaaaababaaaafabaabbd	4734035
cbaaaaaababaaaebabaabbd	4734035
cbaaaaaababaaeababaabbd	4734035
cbaaaaaababaeaababaabbd	4734035
