"Input number 2911471 with intial rewrite term cabbaaabbabbaabbbabbbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 691  Number of array doubles: 0"
Term	Number
cbbbafabaababbad	46742
cbbbebabaababbad	46742
cbbfbbabaababbad	46742
cbgabbabaababbad	46742
cgbabbabaababbad	46742
cabbabbabaababbad	46742
cabbabbabaababbd	23371
cabbabbabaabfabd	35057
cabbabbabaagaabd	35057
cabbabbabafaaabd	35057
cabbabbabebaaabd	35057
cabbabbafbbaaabd	35057
cabbabbebbbaaabd	35057
cabbabfbbbbaaabd	35057
cabbagabbbbaaabd	35057
cabbfaabbbbaaabd	35057
cabgaaabbbbaaabd	35057
cagbaaabbbbaaabd	35057
cfabaaabbbbaaabd	35057
caaabaaabbbbaaabd	35057
caaabaaabbbbaebd	26293
caaabaaabbbbeabd	26293
caaabaaabbbfbabd	26293
caaabaaabbgababd	26293
caaabaaabgbababd	26293
caaabaaagbbababd	26293
caaabaafabbababd	26293
caaabaebabbababd	26293
caaabeababbababd	26293
caaafbababbababd	26293
caaebbababbababd	26293
caeabbababbababd	26293
ceaabbababbababd	26293
cbaabbababbababd	26293
cbaabbababbagd	9860
cbaabbababbfad	9860
cbaabbababgaad	9860
cbaabbabagbaad	9860
cbaabbabfabaad	9860
cbaabbagaabaad	9860
cbaabbfaaabaad	9860
cbaabgaaaabaad	9860
cbaagbaaaabaad	9860
cbafabaaaabaad	9860
cbebabaaaabaad	9860
cfbbabaaaabaad	9860
caabbabaaaabaad	9860
caabbabaaaabad	4930
caabbabaaaabd	2465
caabbabaaebd	1849
caabbabaeabd	1849
caabbabeaabd	1849
caabbafbaabd	1849
caabbebbaabd	1849
caabfbbbaabd	1849
caagabbbaabd	1849
cafaabbbaabd	1849
cebaabbbaabd	1849
cbbaabbbaabd	1849
cbbaabbbebd	1387
cbbaabbfbbd	1387
cbbaabgabbd	1387
cbbaagbabbd	1387
cbbafababbd	1387
cbbebababbd	1387
cbfbbababbd	1387
cgabbababbd	1387
cababbababbd	1387
cababbabfabd	2081
cababbagaabd	2081
cababbfaaabd	2081
cababgaaaabd	2081
cabagbaaaabd	2081
cabfabaaaabd	2081
cagaabaaaabd	2081
cfaaabaaaabd	2081
caaaaabaaaabd	2081
caaaaabaaebd	1561
caaaaabaeabd	1561
caaaaabeaabd	1561
caaaaafbaabd	1561
caaaaebbaabd	1561
caaaeabbaabd	1561
