"Input number 9826215 with intial rewrite term caabababbbbabbbbbabaabbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 610  Number of array doubles: 0"
Term	Number
caaaaaaaaabbbbaeaababd	1575749
caaaaaaaaabbbbeaaababd	1575749
caaaaaaaaabbbfbaaababd	1575749
caaaaaaaaabbgabaaababd	1575749
caaaaaaaaabgbabaaababd	1575749
caaaaaaaaagbbabaaababd	1575749
caaaaaaaafabbabaaababd	1575749
caaaaaaaebabbabaaababd	1575749
caaaaaaeababbabaaababd	1575749
caaaaaeaababbabaaababd	1575749
caaaaeaaababbabaaababd	1575749
caaaeaaaababbabaaababd	1575749
caaeaaaaababbabaaababd	1575749
caeaaaaaababbabaaababd	1575749
ceaaaaaaababbabaaababd	1575749
cbaaaaaaababbabaaababd	1575749
cbaaaaaaababbabaaagd	590906
cbaaaaaaababbabaafad	590906
cbaaaaaaababbabaebad	590906
cbaaaaaaababbabeabad	590906
cbaaaaaaababbafbabad	590906
cbaaaaaaababbebbabad	590906
cbaaaaaaababfbbbabad	590906
cbaaaaaaabagabbbabad	590906
cbaaaaaaabfaabbbabad	590906
cbaaaaaaagaaabbbabad	590906
cbaaaaaafaaaabbbabad	590906
cbaaaaaebaaaabbbabad	590906
cbaaaaeabaaaabbbabad	590906
cbaaaeaabaaaabbbabad	590906
cbaaeaaabaaaabbbabad	590906
cbaeaaaabaaaabbbabad	590906
cbeaaaaabaaaabbbabad	590906
cfbaaaaabaaaabbbabad	590906
caabaaaaabaaaabbbabad	590906
caabaaaaabaaaabbbabd	295453
caabaaaaabaaaabbgd	110795
caabaaaaabaaaabgbd	110795
caabaaaaabaaaagbbd	110795
caabaaaaabaaafabbd	110795
caabaaaaabaaebabbd	110795
caabaaaaabaeababbd	110795
caabaaaaabeaababbd	110795
caabaaaaafbaababbd	110795
caabaaaaebbaababbd	110795
caabaaaeabbaababbd	110795
caabaaeaabbaababbd	110795
caabaeaaabbaababbd	110795
caabeaaaabbaababbd	110795
caafbaaaabbaababbd	110795
caebbaaaabbaababbd	110795
ceabbaaaabbaababbd	110795
cbabbaaaabbaababbd	110795
cbabbaaaabbaabfabd	166193
cbabbaaaabbaagaabd	166193
cbabbaaaabbafaaabd	166193
cbabbaaaabbebaaabd	166193
cbabbaaaabfbbaaabd	166193
cbabbaaaagabbaaabd	166193
cbabbaaafaabbaaabd	166193
cbabbaaebaabbaaabd	166193
cbabbaeabaabbaaabd	166193
cbabbeaabaabbaaabd	166193
cbabfbaabaabbaaabd	166193
cbagabaabaabbaaabd	166193
cbfaabaabaabbaaabd	166193
cgaaabaabaabbaaabd	166193
cabaaabaabaabbaaabd	166193
cabaaabaabaabbaebd	124645
cabaaabaabaabbeabd	124645
cabaaabaabaabfbabd	124645
cabaaabaabaagababd	124645
cabaaabaabafaababd	124645
cabaaabaabebaababd	124645
cabaaabaafbbaababd	124645
cabaaabaebbbaababd	124645
cabaaabeabbbaababd	124645
cabaaafbabbbaababd	124645
cabaaebbabbbaababd	124645
cabaeabbabbbaababd	124645
cabeaabbabbbaababd	124645
cafbaabbabbbaababd	124645
cebbaabbabbbaababd	124645
cbbbaabbabbbaababd	124645
cbbbaabbabbbaagd	46742
cbbbaabbabbbafad	46742
cbbbaabbabbbebad	46742
cbbbaabbabbfbbad	46742
cbbbaabbabgabbad	46742
cbbbaabbagbabbad	46742
cbbbaabbfababbad	46742
cbbbaabgaababbad	46742
cbbbaagbaababbad	46742
cbbbafabaababbad	46742
cbbbebabaababbad	46742
