"Input number 60340335 with intial rewrite term cbbaabbaaababbbaaaabbabbbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 1368  Number of array doubles: 0"
Term	Number
cbbabaabababaabaaaaabbabbgbbd	366981455
cbbabaabababaabaaaaabbabgbbbd	366981455
cbbabaabababaabaaaaabbagbbbbd	366981455
cbbabaabababaabaaaaabbfabbbbd	366981455
cbbabaabababaabaaaaabgaabbbbd	366981455
cbbabaabababaabaaaaagbaabbbbd	366981455
cbbabaabababaabaaaafabaabbbbd	366981455
cbbabaabababaabaaaebabaabbbbd	366981455
cbbabaabababaabaaeababaabbbbd	366981455
cbbabaabababaabaeaababaabbbbd	366981455
cbbabaabababaabeaaababaabbbbd	366981455
cbbabaabababaafbaaababaabbbbd	366981455
cbbabaabababaebbaaababaabbbbd	366981455
cbbabaabababeabbaaababaabbbbd	366981455
cbbabaababafbabbaaababaabbbbd	366981455
cbbabaababebbabbaaababaabbbbd	366981455
cbbabaabafbbbabbaaababaabbbbd	366981455
cbbabaabebbbbabbaaababaabbbbd	366981455
cbbabaafbbbbbabbaaababaabbbbd	366981455
cbbabaebbbbbbabbaaababaabbbbd	366981455
cbbabeabbbbbbabbaaababaabbbbd	366981455
cbbafbabbbbbbabbaaababaabbbbd	366981455
cbbebbabbbbbbabbaaababaabbbbd	366981455
cbfbbbabbbbbbabbaaababaabbbbd	366981455
cgabbbabbbbbbabbaaababaabbbbd	366981455
cababbbabbbbbbabbaaababaabbbbd	366981455
cababbbabbbbbbabbaaababaabgbbd	550472183
cababbbabbbbbbabbaaababaagbbbd	550472183
cababbbabbbbbbabbaaababafabbbd	550472183
cababbbabbbbbbabbaaababebabbbd	550472183
cababbbabbbbbbabbaaabafbbabbbd	550472183
cababbbabbbbbbabbaaabebbbabbbd	550472183
cababbbabbbbbbabbaaafbbbbabbbd	550472183
cababbbabbbbbbabbaaebbbbbabbbd	550472183
cababbbabbbbbbabbaeabbbbbabbbd	550472183
cababbbabbbbbbabbeaabbbbbabbbd	550472183
cababbbabbbbbbabfbaabbbbbabbbd	550472183
cababbbabbbbbbagabaabbbbbabbbd	550472183
cababbbabbbbbbfaabaabbbbbabbbd	550472183
cababbbabbbbbgaaabaabbbbbabbbd	550472183
cababbbabbbbgbaaabaabbbbbabbbd	550472183
cababbbabbbgbbaaabaabbbbbabbbd	550472183
cababbbabbgbbbaaabaabbbbbabbbd	550472183
cababbbabgbbbbaaabaabbbbbabbbd	550472183
cababbbagbbbbbaaabaabbbbbabbbd	550472183
cababbbfabbbbbaaabaabbbbbabbbd	550472183
cababbgaabbbbbaaabaabbbbbabbbd	550472183
cababgbaabbbbbaaabaabbbbbabbbd	550472183
cabagbbaabbbbbaaabaabbbbbabbbd	550472183
cabfabbaabbbbbaaabaabbbbbabbbd	550472183
cagaabbaabbbbbaaabaabbbbbabbbd	550472183
cfaaabbaabbbbbaaabaabbbbbabbbd	550472183
caaaaabbaabbbbbaaabaabbbbbabbbd	550472183
caaaaabbaabbbbbaaabaabbbbbagbbd	825708275
caaaaabbaabbbbbaaabaabbbbbfabbd	825708275
caaaaabbaabbbbbaaabaabbbbgaabbd	825708275
caaaaabbaabbbbbaaabaabbbgbaabbd	825708275
caaaaabbaabbbbbaaabaabbgbbaabbd	825708275
caaaaabbaabbbbbaaabaabgbbbaabbd	825708275
caaaaabbaabbbbbaaabaagbbbbaabbd	825708275
caaaaabbaabbbbbaaabafabbbbaabbd	825708275
caaaaabbaabbbbbaaabebabbbbaabbd	825708275
caaaaabbaabbbbbaaafbbabbbbaabbd	825708275
caaaaabbaabbbbbaaebbbabbbbaabbd	825708275
caaaaabbaabbbbbaeabbbabbbbaabbd	825708275
caaaaabbaabbbbbeaabbbabbbbaabbd	825708275
caaaaabbaabbbbfbaabbbabbbbaabbd	825708275
caaaaabbaabbbgabaabbbabbbbaabbd	825708275
caaaaabbaabbgbabaabbbabbbbaabbd	825708275
caaaaabbaabgbbabaabbbabbbbaabbd	825708275
caaaaabbaagbbbabaabbbabbbbaabbd	825708275
caaaaabbafabbbabaabbbabbbbaabbd	825708275
caaaaabbebabbbabaabbbabbbbaabbd	825708275
caaaaabfbbabbbabaabbbabbbbaabbd	825708275
caaaaagabbabbbabaabbbabbbbaabbd	825708275
caaaafaabbabbbabaabbbabbbbaabbd	825708275
caaaebaabbabbbabaabbbabbbbaabbd	825708275
caaeabaabbabbbabaabbbabbbbaabbd	825708275
caeaabaabbabbbabaabbbabbbbaabbd	825708275
ceaaabaabbabbbabaabbbabbbbaabbd	825708275
cbaaabaabbabbbabaabbbabbbbaabbd	825708275
cbaaabaabbabbbabaabbbabbbbafabd	1238562413
cbaaabaabbabbbabaabbbabbbbebabd	1238562413
cbaaabaabbabbbabaabbbabbbfbbabd	1238562413
cbaaabaabbabbbabaabbbabbgabbabd	1238562413
cbaaabaabbabbbabaabbbabgbabbabd	1238562413
cbaaabaabbabbbabaabbbagbbabbabd	1238562413
cbaaabaabbabbbabaabbbfabbabbabd	1238562413
cbaaabaabbabbbabaabbgaabbabbabd	1238562413
cbaaabaabbabbbabaabgbaabbabbabd	1238562413
cbaaabaabbabbbabaagbbaabbabbabd	1238562413
cbaaabaabbabbbabafabbaabbabbabd	1238562413
cbaaabaabbabbbabebabbaabbabbabd	1238562413
cbaaabaabbabbbafbbabbaabbabbabd	1238562413
cbaaabaabbabbbebbbabbaabbabbabd	1238562413
cbaaabaabbabbfbbbbabbaabbabbabd	1238562413
cbaaabaabbabgabbbbabbaabbabbabd	1238562413
cbaaabaabbagbabbbbabbaabbabbabd	1238562413
cbaaabaabbfababbbbabbaabbabbabd	1238562413
cbaaabaabgaababbbbabbaabbabbabd	1238562413
cbaaabaagbaababbbbabbaabbabbabd	1238562413
cbaaabafabaababbbbabbaabbabbabd	1238562413
cbaaabebabaababbbbabbaabbabbabd	1238562413
