"Input number 25243 with intial rewrite term cbaaababaabbabbd
Generated final number 5 with final rewrite term cabd
Number of steps: 742  Number of array doubles: 0"
Term	Number
caaafabababaababaaabd	830033
caaebabababaababaaabd	830033
caeababababaababaaabd	830033
ceaababababaababaaabd	830033
cbaababababaababaaabd	830033
cbaababababaababaebd	622525
cbaababababaababeabd	622525
cbaababababaabafbabd	622525
cbaababababaabebbabd	622525
cbaababababaafbbbabd	622525
cbaababababaebbbbabd	622525
cbaababababeabbbbabd	622525
cbaabababafbabbbbabd	622525
cbaabababebbabbbbabd	622525
cbaababafbbbabbbbabd	622525
cbaababebbbbabbbbabd	622525
cbaabafbbbbbabbbbabd	622525
cbaabebbbbbbabbbbabd	622525
cbaafbbbbbbbabbbbabd	622525
cbaebbbbbbbbabbbbabd	622525
cbeabbbbbbbbabbbbabd	622525
cfbabbbbbbbbabbbbabd	622525
caababbbbbbbbabbbbabd	622525
caababbbbbbbbabbbgd	233447
caababbbbbbbbabbgbd	233447
caababbbbbbbbabgbbd	233447
caababbbbbbbbagbbbd	233447
caababbbbbbbbfabbbd	233447
caababbbbbbbgaabbbd	233447
caababbbbbbgbaabbbd	233447
caababbbbbgbbaabbbd	233447
caababbbbgbbbaabbbd	233447
caababbbgbbbbaabbbd	233447
caababbgbbbbbaabbbd	233447
caababgbbbbbbaabbbd	233447
caabagbbbbbbbaabbbd	233447
caabfabbbbbbbaabbbd	233447
caagaabbbbbbbaabbbd	233447
cafaaabbbbbbbaabbbd	233447
cebaaabbbbbbbaabbbd	233447
cbbaaabbbbbbbaabbbd	233447
cbbaaabbbbbbbaagbbd	350171
cbbaaabbbbbbbafabbd	350171
cbbaaabbbbbbbebabbd	350171
cbbaaabbbbbbfbbabbd	350171
cbbaaabbbbbgabbabbd	350171
cbbaaabbbbgbabbabbd	350171
cbbaaabbbgbbabbabbd	350171
cbbaaabbgbbbabbabbd	350171
cbbaaabgbbbbabbabbd	350171
cbbaaagbbbbbabbabbd	350171
cbbaafabbbbbabbabbd	350171
cbbaebabbbbbabbabbd	350171
cbbeababbbbbabbabbd	350171
cbfbababbbbbabbabbd	350171
cgabababbbbbabbabbd	350171
cababababbbbbabbabbd	350171
cababababbbbbabbfabd	525257
cababababbbbbabgaabd	525257
cababababbbbbagbaabd	525257
cababababbbbbfabaabd	525257
cababababbbbgaabaabd	525257
cababababbbgbaabaabd	525257
cababababbgbbaabaabd	525257
cababababgbbbaabaabd	525257
cabababagbbbbaabaabd	525257
cabababfabbbbaabaabd	525257
cababagaabbbbaabaabd	525257
cababfaaabbbbaabaabd	525257
cabagaaaabbbbaabaabd	525257
cabfaaaaabbbbaabaabd	525257
cagaaaaaabbbbaabaabd	525257
cfaaaaaaabbbbaabaabd	525257
caaaaaaaaabbbbaabaabd	525257
caaaaaaaaabbbbaabebd	393943
caaaaaaaaabbbbaafbbd	393943
caaaaaaaaabbbbaebbbd	393943
caaaaaaaaabbbbeabbbd	393943
caaaaaaaaabbbfbabbbd	393943
caaaaaaaaabbgababbbd	393943
caaaaaaaaabgbababbbd	393943
caaaaaaaaagbbababbbd	393943
caaaaaaaafabbababbbd	393943
caaaaaaaebabbababbbd	393943
caaaaaaeababbababbbd	393943
caaaaaeaababbababbbd	393943
caaaaeaaababbababbbd	393943
caaaeaaaababbababbbd	393943
caaeaaaaababbababbbd	393943
caeaaaaaababbababbbd	393943
ceaaaaaaababbababbbd	393943
cbaaaaaaababbababbbd	393943
cbaaaaaaababbabagbbd	590915
cbaaaaaaababbabfabbd	590915
cbaaaaaaababbagaabbd	590915
cbaaaaaaababbfaaabbd	590915
cbaaaaaaababgaaaabbd	590915
cbaaaaaaabagbaaaabbd	590915
cbaaaaaaabfabaaaabbd	590915
cbaaaaaaagaabaaaabbd	590915
cbaaaaaafaaabaaaabbd	590915
cbaaaaaebaaabaaaabbd	590915
cbaaaaeabaaabaaaabbd	590915
cbaaaeaabaaabaaaabbd	590915
cbaaeaaabaaabaaaabbd	590915
cbaeaaaabaaabaaaabbd	590915
