"Input number 557127 with intial rewrite term caaabaaaaaaaabaaabbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 1560  Number of array doubles: 1"
Term	Number
cbbbbaaaabbbafabbbbabbd	6105979
cbbbbaaaabbbebabbbbabbd	6105979
cbbbbaaaabbfbbabbbbabbd	6105979
cbbbbaaaabgabbabbbbabbd	6105979
cbbbbaaaagbabbabbbbabbd	6105979
cbbbbaaafababbabbbbabbd	6105979
cbbbbaaebababbabbbbabbd	6105979
cbbbbaeabababbabbbbabbd	6105979
cbbbbeaabababbabbbbabbd	6105979
cbbbfbaabababbabbbbabbd	6105979
cbbgabaabababbabbbbabbd	6105979
cbgbabaabababbabbbbabbd	6105979
cgbbabaabababbabbbbabbd	6105979
cabbbabaabababbabbbbabbd	6105979
cabbbabaabababbabbbbfabd	9158969
cabbbabaabababbabbbgaabd	9158969
cabbbabaabababbabbgbaabd	9158969
cabbbabaabababbabgbbaabd	9158969
cabbbabaabababbagbbbaabd	9158969
cabbbabaabababbfabbbaabd	9158969
cabbbabaabababgaabbbaabd	9158969
cabbbabaababagbaabbbaabd	9158969
cabbbabaababfabaabbbaabd	9158969
cabbbabaabagaabaabbbaabd	9158969
cabbbabaabfaaabaabbbaabd	9158969
cabbbabaagaaaabaabbbaabd	9158969
cabbbabafaaaaabaabbbaabd	9158969
cabbbabebaaaaabaabbbaabd	9158969
cabbbafbbaaaaabaabbbaabd	9158969
cabbbebbbaaaaabaabbbaabd	9158969
cabbfbbbbaaaaabaabbbaabd	9158969
cabgabbbbaaaaabaabbbaabd	9158969
cagbabbbbaaaaabaabbbaabd	9158969
cfababbbbaaaaabaabbbaabd	9158969
caaababbbbaaaaabaabbbaabd	9158969
caaababbbbaaaaabaabbbebd	6869227
caaababbbbaaaaabaabbfbbd	6869227
caaababbbbaaaaabaabgabbd	6869227
caaababbbbaaaaabaagbabbd	6869227
caaababbbbaaaaabafababbd	6869227
caaababbbbaaaaabebababbd	6869227
caaababbbbaaaaafbbababbd	6869227
caaababbbbaaaaebbbababbd	6869227
caaababbbbaaaeabbbababbd	6869227
caaababbbbaaeaabbbababbd	6869227
caaababbbbaeaaabbbababbd	6869227
caaababbbbeaaaabbbababbd	6869227
caaababbbfbaaaabbbababbd	6869227
caaababbgabaaaabbbababbd	6869227
caaababgbabaaaabbbababbd	6869227
caaabagbbabaaaabbbababbd	6869227
caaabfabbabaaaabbbababbd	6869227
caaagaabbabaaaabbbababbd	6869227
caafaaabbabaaaabbbababbd	6869227
caebaaabbabaaaabbbababbd	6869227
ceabaaabbabaaaabbbababbd	6869227
cbabaaabbabaaaabbbababbd	6869227
cbabaaabbabaaaabbbabfabd	10303841
cbabaaabbabaaaabbbagaabd	10303841
cbabaaabbabaaaabbbfaaabd	10303841
cbabaaabbabaaaabbgaaaabd	10303841
cbabaaabbabaaaabgbaaaabd	10303841
cbabaaabbabaaaagbbaaaabd	10303841
cbabaaabbabaaafabbaaaabd	10303841
cbabaaabbabaaebabbaaaabd	10303841
cbabaaabbabaeababbaaaabd	10303841
cbabaaabbabeaababbaaaabd	10303841
cbabaaabbafbaababbaaaabd	10303841
cbabaaabbebbaababbaaaabd	10303841
cbabaaabfbbbaababbaaaabd	10303841
cbabaaagabbbaababbaaaabd	10303841
cbabaafaabbbaababbaaaabd	10303841
cbabaebaabbbaababbaaaabd	10303841
cbabeabaabbbaababbaaaabd	10303841
cbafbabaabbbaababbaaaabd	10303841
cbebbabaabbbaababbaaaabd	10303841
cfbbbabaabbbaababbaaaabd	10303841
caabbbabaabbbaababbaaaabd	10303841
caabbbabaabbbaababbaaebd	7727881
caabbbabaabbbaababbaeabd	7727881
caabbbabaabbbaababbeaabd	7727881
caabbbabaabbbaababfbaabd	7727881
caabbbabaabbbaabagabaabd	7727881
caabbbabaabbbaabfaabaabd	7727881
caabbbabaabbbaagaaabaabd	7727881
caabbbabaabbbafaaaabaabd	7727881
caabbbabaabbbebaaaabaabd	7727881
caabbbabaabbfbbaaaabaabd	7727881
caabbbabaabgabbaaaabaabd	7727881
caabbbabaagbabbaaaabaabd	7727881
caabbbabafababbaaaabaabd	7727881
caabbbabebababbaaaabaabd	7727881
caabbbafbbababbaaaabaabd	7727881
caabbbebbbababbaaaabaabd	7727881
caabbfbbbbababbaaaabaabd	7727881
caabgabbbbababbaaaabaabd	7727881
caagbabbbbababbaaaabaabd	7727881
cafababbbbababbaaaabaabd	7727881
cebababbbbababbaaaabaabd	7727881
cbbababbbbababbaaaabaabd	7727881
cbbababbbbababbaaaabebd	5795911
cbbababbbbababbaaaafbbd	5795911
cbbababbbbababbaaaebbbd	5795911
cbbababbbbababbaaeabbbd	5795911
cbbababbbbababbaeaabbbd	5795911
cbbababbbbababbeaaabbbd	5795911
cbbababbbbababfbaaabbbd	5795911
cbbababbbbabagabaaabbbd	5795911
cbbababbbbabfaabaaabbbd	5795911
cbbababbbbagaaabaaabbbd	5795911
cbbababbbbfaaaabaaabbbd	5795911
cbbababbbgaaaaabaaabbbd	5795911
cbbababbgbaaaaabaaabbbd	5795911
cbbababgbbaaaaabaaabbbd	5795911
cbbabagbbbaaaaabaaabbbd	5795911
cbbabfabbbaaaaabaaabbbd	5795911
cbbagaabbbaaaaabaaabbbd	5795911
cbbfaaabbbaaaaabaaabbbd	5795911
cbgaaaabbbaaaaabaaabbbd	5795911
cgbaaaabbbaaaaabaaabbbd	5795911
cabbaaaabbbaaaaabaaabbbd	5795911
cabbaaaabbbaaaaabaaagbbd	8693867
cabbaaaabbbaaaaabaafabbd	8693867
cabbaaaabbbaaaaabaebabbd	8693867
cabbaaaabbbaaaaabeababbd	8693867
cabbaaaabbbaaaaafbababbd	8693867
cabbaaaabbbaaaaebbababbd	8693867
cabbaaaabbbaaaeabbababbd	8693867
cabbaaaabbbaaeaabbababbd	8693867
cabbaaaabbbaeaaabbababbd	8693867
cabbaaaabbbeaaaabbababbd	8693867
cabbaaaabbfbaaaabbababbd	8693867
cabbaaaabgabaaaabbababbd	8693867
cabbaaaagbabaaaabbababbd	8693867
cabbaaafababaaaabbababbd	8693867
cabbaaebababaaaabbababbd	8693867
cabbaeabababaaaabbababbd	8693867
cabbeaabababaaaabbababbd	8693867
cabfbaabababaaaabbababbd	8693867
cagabaabababaaaabbababbd	8693867
cfaabaabababaaaabbababbd	8693867
caaaabaabababaaaabbababbd	8693867
caaaabaabababaaaabbabfabd	13040801
caaaabaabababaaaabbagaabd	13040801
caaaabaabababaaaabbfaaabd	13040801
caaaabaabababaaaabgaaaabd	13040801
caaaabaabababaaaagbaaaabd	13040801
caaaabaabababaaafabaaaabd	13040801
caaaabaabababaaebabaaaabd	13040801
caaaabaabababaeababaaaabd	13040801
caaaabaabababeaababaaaabd	13040801
caaaabaababafbaababaaaabd	13040801
caaaabaababebbaababaaaabd	13040801
caaaabaabafbbbaababaaaabd	13040801
caaaabaabebbbbaababaaaabd	13040801
caaaabaafbbbbbaababaaaabd	13040801
caaaabaebbbbbbaababaaaabd	13040801
caaaabeabbbbbbaababaaaabd	13040801
caaaafbabbbbbbaababaaaabd	13040801
caaaebbabbbbbbaababaaaabd	13040801
caaeabbabbbbbbaababaaaabd	13040801
caeaabbabbbbbbaababaaaabd	13040801
ceaaabbabbbbbbaababaaaabd	13040801
cbaaabbabbbbbbaababaaaabd	13040801
cbaaabbabbbbbbaababaaebd	9780601
cbaaabbabbbbbbaababaeabd	9780601
cbaaabbabbbbbbaababeaabd	9780601
cbaaabbabbbbbbaabafbaabd	9780601
cbaaabbabbbbbbaabebbaabd	9780601
cbaaabbabbbbbbaafbbbaabd	9780601
cbaaabbabbbbbbaebbbbaabd	9780601
cbaaabbabbbbbbeabbbbaabd	9780601
cbaaabbabbbbbfbabbbbaabd	9780601
cbaaabbabbbbgababbbbaabd	9780601
cbaaabbabbbgbababbbbaabd	9780601
cbaaabbabbgbbababbbbaabd	9780601
cbaaabbabgbbbababbbbaabd	9780601
cbaaabbagbbbbababbbbaabd	9780601
cbaaabbfabbbbababbbbaabd	9780601
cbaaabgaabbbbababbbbaabd	9780601
cbaaagbaabbbbababbbbaabd	9780601
cbaafabaabbbbababbbbaabd	9780601
cbaebabaabbbbababbbbaabd	9780601
cbeababaabbbbababbbbaabd	9780601
cfbababaabbbbababbbbaabd	9780601
caabababaabbbbababbbbaabd	9780601
caabababaabbbbababbbbebd	7335451
caabababaabbbbababbbfbbd	7335451
caabababaabbbbababbgabbd	7335451
caabababaabbbbababgbabbd	7335451
caabababaabbbbabagbbabbd	7335451
caabababaabbbbabfabbabbd	7335451
caabababaabbbbagaabbabbd	7335451
caabababaabbbbfaaabbabbd	7335451
caabababaabbbgaaaabbabbd	7335451
caabababaabbgbaaaabbabbd	7335451
caabababaabgbbaaaabbabbd	7335451
caabababaagbbbaaaabbabbd	7335451
caabababafabbbaaaabbabbd	7335451
