"Input number 868777 with intial rewrite term cbababaaaaabbababaabd
Generated final number 5 with final rewrite term cabd
Number of steps: 995  Number of array doubles: 0"
Term	Number
caabbaabaaaabgbbaaababbbabd	60185693
caabbaabaaaagbbbaaababbbabd	60185693
caabbaabaaafabbbaaababbbabd	60185693
caabbaabaaebabbbaaababbbabd	60185693
caabbaabaeababbbaaababbbabd	60185693
caabbaabeaababbbaaababbbabd	60185693
caabbaafbaababbbaaababbbabd	60185693
caabbaebbaababbbaaababbbabd	60185693
caabbeabbaababbbaaababbbabd	60185693
caabfbabbaababbbaaababbbabd	60185693
caagababbaababbbaaababbbabd	60185693
cafaababbaababbbaaababbbabd	60185693
cebaababbaababbbaaababbbabd	60185693
cbbaababbaababbbaaababbbabd	60185693
cbbaababbaababbbaaababbgd	22569635
cbbaababbaababbbaaababgbd	22569635
cbbaababbaababbbaaabagbbd	22569635
cbbaababbaababbbaaabfabbd	22569635
cbbaababbaababbbaaagaabbd	22569635
cbbaababbaababbbaafaaabbd	22569635
cbbaababbaababbbaebaaabbd	22569635
cbbaababbaababbbeabaaabbd	22569635
cbbaababbaababbfbabaaabbd	22569635
cbbaababbaababgababaaabbd	22569635
cbbaababbaabagbababaaabbd	22569635
cbbaababbaabfabababaaabbd	22569635
cbbaababbaagaabababaaabbd	22569635
cbbaababbafaaabababaaabbd	22569635
cbbaababbebaaabababaaabbd	22569635
cbbaababfbbaaabababaaabbd	22569635
cbbaabagabbaaabababaaabbd	22569635
cbbaabfaabbaaabababaaabbd	22569635
cbbaagaaabbaaabababaaabbd	22569635
cbbafaaaabbaaabababaaabbd	22569635
cbbebaaaabbaaabababaaabbd	22569635
cbfbbaaaabbaaabababaaabbd	22569635
cgabbaaaabbaaabababaaabbd	22569635
cababbaaaabbaaabababaaabbd	22569635
cababbaaaabbaaabababaafabd	33854453
cababbaaaabbaaabababaebabd	33854453
cababbaaaabbaaabababeababd	33854453
cababbaaaabbaaababafbababd	33854453
cababbaaaabbaaababebbababd	33854453
cababbaaaabbaaabafbbbababd	33854453
cababbaaaabbaaabebbbbababd	33854453
cababbaaaabbaaafbbbbbababd	33854453
cababbaaaabbaaebbbbbbababd	33854453
cababbaaaabbaeabbbbbbababd	33854453
cababbaaaabbeaabbbbbbababd	33854453
cababbaaaabfbaabbbbbbababd	33854453
cababbaaaagabaabbbbbbababd	33854453
cababbaaafaabaabbbbbbababd	33854453
cababbaaebaabaabbbbbbababd	33854453
cababbaeabaabaabbbbbbababd	33854453
cababbeaabaabaabbbbbbababd	33854453
cababfbaabaabaabbbbbbababd	33854453
cabagabaabaabaabbbbbbababd	33854453
cabfaabaabaabaabbbbbbababd	33854453
cagaaabaabaabaabbbbbbababd	33854453
cfaaaabaabaabaabbbbbbababd	33854453
caaaaaabaabaabaabbbbbbababd	33854453
caaaaaabaabaabaabbbbbbagd	12695420
caaaaaabaabaabaabbbbbbfad	12695420
caaaaaabaabaabaabbbbbgaad	12695420
caaaaaabaabaabaabbbbgbaad	12695420
caaaaaabaabaabaabbbgbbaad	12695420
caaaaaabaabaabaabbgbbbaad	12695420
caaaaaabaabaabaabgbbbbaad	12695420
caaaaaabaabaabaagbbbbbaad	12695420
caaaaaabaabaabafabbbbbaad	12695420
caaaaaabaabaabebabbbbbaad	12695420
caaaaaabaabaafbbabbbbbaad	12695420
caaaaaabaabaebbbabbbbbaad	12695420
caaaaaabaabeabbbabbbbbaad	12695420
caaaaaabaafbabbbabbbbbaad	12695420
caaaaaabaebbabbbabbbbbaad	12695420
caaaaaabeabbabbbabbbbbaad	12695420
caaaaaafbabbabbbabbbbbaad	12695420
caaaaaebbabbabbbabbbbbaad	12695420
caaaaeabbabbabbbabbbbbaad	12695420
caaaeaabbabbabbbabbbbbaad	12695420
caaeaaabbabbabbbabbbbbaad	12695420
caeaaaabbabbabbbabbbbbaad	12695420
ceaaaaabbabbabbbabbbbbaad	12695420
cbaaaaabbabbabbbabbbbbaad	12695420
cbaaaaabbabbabbbabbbbbad	6347710
cbaaaaabbabbabbbabbbbbd	3173855
cbaaaaabbabbabbbabbgbbd	4760783
cbaaaaabbabbabbbabgbbbd	4760783
cbaaaaabbabbabbbagbbbbd	4760783
cbaaaaabbabbabbbfabbbbd	4760783
cbaaaaabbabbabbgaabbbbd	4760783
cbaaaaabbabbabgbaabbbbd	4760783
cbaaaaabbabbagbbaabbbbd	4760783
cbaaaaabbabbfabbaabbbbd	4760783
cbaaaaabbabgaabbaabbbbd	4760783
cbaaaaabbagbaabbaabbbbd	4760783
cbaaaaabbfabaabbaabbbbd	4760783
cbaaaaabgaabaabbaabbbbd	4760783
cbaaaaagbaabaabbaabbbbd	4760783
cbaaaafabaabaabbaabbbbd	4760783
cbaaaebabaabaabbaabbbbd	4760783
cbaaeababaabaabbaabbbbd	4760783
cbaeaababaabaabbaabbbbd	4760783
cbeaaababaabaabbaabbbbd	4760783
cfbaaababaabaabbaabbbbd	4760783
caabaaababaabaabbaabbbbd	4760783
caabaaababaabaabbaabgbbd	7141175
caabaaababaabaabbaagbbbd	7141175
caabaaababaabaabbafabbbd	7141175
caabaaababaabaabbebabbbd	7141175
caabaaababaabaabfbbabbbd	7141175
