"Input number 2911515 with intial rewrite term cabbaaabbabbabaaabbabbd
Generated final number 5 with final rewrite term cabd
Number of steps: 684  Number of array doubles: 0"
Term	Number
cbaababebbbbabbbbbbaabd	4980217
cbaabafbbbbbabbbbbbaabd	4980217
cbaabebbbbbbabbbbbbaabd	4980217
cbaafbbbbbbbabbbbbbaabd	4980217
cbaebbbbbbbbabbbbbbaabd	4980217
cbeabbbbbbbbabbbbbbaabd	4980217
cfbabbbbbbbbabbbbbbaabd	4980217
caababbbbbbbbabbbbbbaabd	4980217
caababbbbbbbbabbbbbbebd	3735163
caababbbbbbbbabbbbbfbbd	3735163
caababbbbbbbbabbbbgabbd	3735163
caababbbbbbbbabbbgbabbd	3735163
caababbbbbbbbabbgbbabbd	3735163
caababbbbbbbbabgbbbabbd	3735163
caababbbbbbbbagbbbbabbd	3735163
caababbbbbbbbfabbbbabbd	3735163
caababbbbbbbgaabbbbabbd	3735163
caababbbbbbgbaabbbbabbd	3735163
caababbbbbgbbaabbbbabbd	3735163
caababbbbgbbbaabbbbabbd	3735163
caababbbgbbbbaabbbbabbd	3735163
caababbgbbbbbaabbbbabbd	3735163
caababgbbbbbbaabbbbabbd	3735163
caabagbbbbbbbaabbbbabbd	3735163
caabfabbbbbbbaabbbbabbd	3735163
caagaabbbbbbbaabbbbabbd	3735163
cafaaabbbbbbbaabbbbabbd	3735163
cebaaabbbbbbbaabbbbabbd	3735163
cbbaaabbbbbbbaabbbbabbd	3735163
cbbaaabbbbbbbaabbbbfabd	5602745
cbbaaabbbbbbbaabbbgaabd	5602745
cbbaaabbbbbbbaabbgbaabd	5602745
cbbaaabbbbbbbaabgbbaabd	5602745
cbbaaabbbbbbbaagbbbaabd	5602745
cbbaaabbbbbbbafabbbaabd	5602745
cbbaaabbbbbbbebabbbaabd	5602745
cbbaaabbbbbbfbbabbbaabd	5602745
cbbaaabbbbbgabbabbbaabd	5602745
cbbaaabbbbgbabbabbbaabd	5602745
cbbaaabbbgbbabbabbbaabd	5602745
cbbaaabbgbbbabbabbbaabd	5602745
cbbaaabgbbbbabbabbbaabd	5602745
cbbaaagbbbbbabbabbbaabd	5602745
cbbaafabbbbbabbabbbaabd	5602745
cbbaebabbbbbabbabbbaabd	5602745
cbbeababbbbbabbabbbaabd	5602745
cbfbababbbbbabbabbbaabd	5602745
cgabababbbbbabbabbbaabd	5602745
cababababbbbbabbabbbaabd	5602745
cababababbbbbabbabbbebd	4202059
cababababbbbbabbabbfbbd	4202059
cababababbbbbabbabgabbd	4202059
