"Input number 113383 with intial rewrite term cbabbbababbbaabbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 1668  Number of array doubles: 1"
Term	Number
caaabbbbbbbbbbebbbbbbbd	3538687
caaabbbbbbbbbfbbbbbbbbd	3538687
caaabbbbbbbbgabbbbbbbbd	3538687
caaabbbbbbbgbabbbbbbbbd	3538687
caaabbbbbbgbbabbbbbbbbd	3538687
caaabbbbbgbbbabbbbbbbbd	3538687
caaabbbbgbbbbabbbbbbbbd	3538687
caaabbbgbbbbbabbbbbbbbd	3538687
caaabbgbbbbbbabbbbbbbbd	3538687
caaabgbbbbbbbabbbbbbbbd	3538687
caaagbbbbbbbbabbbbbbbbd	3538687
caafabbbbbbbbabbbbbbbbd	3538687
caebabbbbbbbbabbbbbbbbd	3538687
ceababbbbbbbbabbbbbbbbd	3538687
cbababbbbbbbbabbbbbbbbd	3538687
cbababbbbbbbbabbbbbgbbd	5308031
cbababbbbbbbbabbbbgbbbd	5308031
cbababbbbbbbbabbbgbbbbd	5308031
cbababbbbbbbbabbgbbbbbd	5308031
cbababbbbbbbbabgbbbbbbd	5308031
cbababbbbbbbbagbbbbbbbd	5308031
cbababbbbbbbbfabbbbbbbd	5308031
cbababbbbbbbgaabbbbbbbd	5308031
cbababbbbbbgbaabbbbbbbd	5308031
cbababbbbbgbbaabbbbbbbd	5308031
cbababbbbgbbbaabbbbbbbd	5308031
cbababbbgbbbbaabbbbbbbd	5308031
cbababbgbbbbbaabbbbbbbd	5308031
cbababgbbbbbbaabbbbbbbd	5308031
cbabagbbbbbbbaabbbbbbbd	5308031
cbabfabbbbbbbaabbbbbbbd	5308031
cbagaabbbbbbbaabbbbbbbd	5308031
cbfaaabbbbbbbaabbbbbbbd	5308031
cgaaaabbbbbbbaabbbbbbbd	5308031
cabaaaabbbbbbbaabbbbbbbd	5308031
cabaaaabbbbbbbaabbbbgbbd	7962047
cabaaaabbbbbbbaabbbgbbbd	7962047
cabaaaabbbbbbbaabbgbbbbd	7962047
cabaaaabbbbbbbaabgbbbbbd	7962047
cabaaaabbbbbbbaagbbbbbbd	7962047
cabaaaabbbbbbbafabbbbbbd	7962047
cabaaaabbbbbbbebabbbbbbd	7962047
cabaaaabbbbbbfbbabbbbbbd	7962047
cabaaaabbbbbgabbabbbbbbd	7962047
cabaaaabbbbgbabbabbbbbbd	7962047
cabaaaabbbgbbabbabbbbbbd	7962047
cabaaaabbgbbbabbabbbbbbd	7962047
cabaaaabgbbbbabbabbbbbbd	7962047
cabaaaagbbbbbabbabbbbbbd	7962047
cabaaafabbbbbabbabbbbbbd	7962047
cabaaebabbbbbabbabbbbbbd	7962047
cabaeababbbbbabbabbbbbbd	7962047
cabeaababbbbbabbabbbbbbd	7962047
cafbaababbbbbabbabbbbbbd	7962047
cebbaababbbbbabbabbbbbbd	7962047
cbbbaababbbbbabbabbbbbbd	7962047
cbbbaababbbbbabbabbbgbbd	11943071
cbbbaababbbbbabbabbgbbbd	11943071
cbbbaababbbbbabbabgbbbbd	11943071
cbbbaababbbbbabbagbbbbbd	11943071
cbbbaababbbbbabbfabbbbbd	11943071
cbbbaababbbbbabgaabbbbbd	11943071
cbbbaababbbbbagbaabbbbbd	11943071
cbbbaababbbbbfabaabbbbbd	11943071
cbbbaababbbbgaabaabbbbbd	11943071
cbbbaababbbgbaabaabbbbbd	11943071
cbbbaababbgbbaabaabbbbbd	11943071
cbbbaababgbbbaabaabbbbbd	11943071
cbbbaabagbbbbaabaabbbbbd	11943071
cbbbaabfabbbbaabaabbbbbd	11943071
cbbbaagaabbbbaabaabbbbbd	11943071
cbbbafaaabbbbaabaabbbbbd	11943071
cbbbebaaabbbbaabaabbbbbd	11943071
cbbfbbaaabbbbaabaabbbbbd	11943071
cbgabbaaabbbbaabaabbbbbd	11943071
cgbabbaaabbbbaabaabbbbbd	11943071
cabbabbaaabbbbaabaabbbbbd	11943071
cabbabbaaabbbbaabaabbgbbd	17914607
cabbabbaaabbbbaabaabgbbbd	17914607
cabbabbaaabbbbaabaagbbbbd	17914607
