"Input number 959414494 with intial rewrite term cbbaabaababbbbbaaaaaaabbabbbbad
Generated final number 471412148906647493 with final rewrite term cbabaaabababbaabababbabbabaaaaabbbaabbaaabaababbbbbbbaaababd
Number of steps: 3207  Number of array doubles: 0"
Term	Number
cababbabbbfbbaaabaaabbabbabaaaaaabad	35010145538
cababbabbgabbaaabaaabbabbabaaaaaabad	35010145538
cababbabgbabbaaabaaabbabbabaaaaaabad	35010145538
cababbagbbabbaaabaaabbabbabaaaaaabad	35010145538
cababbfabbabbaaabaaabbabbabaaaaaabad	35010145538
cababgaabbabbaaabaaabbabbabaaaaaabad	35010145538
cabagbaabbabbaaabaaabbabbabaaaaaabad	35010145538
cabfabaabbabbaaabaaabbabbabaaaaaabad	35010145538
cagaabaabbabbaaabaaabbabbabaaaaaabad	35010145538
cfaaabaabbabbaaabaaabbabbabaaaaaabad	35010145538
caaaaabaabbabbaaabaaabbabbabaaaaaabad	35010145538
caaaaabaabbabbaaabaaabbabbabaaaaaabd	17505072769
caaaaabaabbabbaaabaaabbabbabaaaaaagd	26257609154
caaaaabaabbabbaaabaaabbabbabaaaaafad	26257609154
caaaaabaabbabbaaabaaabbabbabaaaaebad	26257609154
caaaaabaabbabbaaabaaabbabbabaaaeabad	26257609154
caaaaabaabbabbaaabaaabbabbabaaeaabad	26257609154
caaaaabaabbabbaaabaaabbabbabaeaaabad	26257609154
caaaaabaabbabbaaabaaabbabbabeaaaabad	26257609154
caaaaabaabbabbaaabaaabbabbafbaaaabad	26257609154
caaaaabaabbabbaaabaaabbabbebbaaaabad	26257609154
caaaaabaabbabbaaabaaabbabfbbbaaaabad	26257609154
caaaaabaabbabbaaabaaabbagabbbaaaabad	26257609154
caaaaabaabbabbaaabaaabbfaabbbaaaabad	26257609154
caaaaabaabbabbaaabaaabgaaabbbaaaabad	26257609154
caaaaabaabbabbaaabaaagbaaabbbaaaabad	26257609154
caaaaabaabbabbaaabaafabaaabbbaaaabad	26257609154
caaaaabaabbabbaaabaebabaaabbbaaaabad	26257609154
caaaaabaabbabbaaabeababaaabbbaaaabad	26257609154
caaaaabaabbabbaaafbababaaabbbaaaabad	26257609154
caaaaabaabbabbaaebbababaaabbbaaaabad	26257609154
caaaaabaabbabbaeabbababaaabbbaaaabad	26257609154
caaaaabaabbabbeaabbababaaabbbaaaabad	26257609154
caaaaabaabbabfbaabbababaaabbbaaaabad	26257609154
caaaaabaabbagabaabbababaaabbbaaaabad	26257609154
caaaaabaabbfaabaabbababaaabbbaaaabad	26257609154
caaaaabaabgaaabaabbababaaabbbaaaabad	26257609154
caaaaabaagbaaabaabbababaaabbbaaaabad	26257609154
caaaaabafabaaabaabbababaaabbbaaaabad	26257609154
caaaaabebabaaabaabbababaaabbbaaaabad	26257609154
caaaaafbbabaaabaabbababaaabbbaaaabad	26257609154
caaaaebbbabaaabaabbababaaabbbaaaabad	26257609154
caaaeabbbabaaabaabbababaaabbbaaaabad	26257609154
caaeaabbbabaaabaabbababaaabbbaaaabad	26257609154
caeaaabbbabaaabaabbababaaabbbaaaabad	26257609154
ceaaaabbbabaaabaabbababaaabbbaaaabad	26257609154
cbaaaabbbabaaabaabbababaaabbbaaaabad	26257609154
cbaaaabbbabaaabaabbababaaabbbaaaabd	13128804577
cbaaaabbbabaaabaabbababaaabbbaaaagd	19693206866
cbaaaabbbabaaabaabbababaaabbbaaafad	19693206866
cbaaaabbbabaaabaabbababaaabbbaaebad	19693206866
cbaaaabbbabaaabaabbababaaabbbaeabad	19693206866
cbaaaabbbabaaabaabbababaaabbbeaabad	19693206866
cbaaaabbbabaaabaabbababaaabbfbaabad	19693206866
cbaaaabbbabaaabaabbababaaabgabaabad	19693206866
cbaaaabbbabaaabaabbababaaagbabaabad	19693206866
cbaaaabbbabaaabaabbababaafababaabad	19693206866
cbaaaabbbabaaabaabbababaebababaabad	19693206866
cbaaaabbbabaaabaabbababeabababaabad	19693206866
cbaaaabbbabaaabaabbabafbabababaabad	19693206866
cbaaaabbbabaaabaabbabebbabababaabad	19693206866
cbaaaabbbabaaabaabbafbbbabababaabad	19693206866
cbaaaabbbabaaabaabbebbbbabababaabad	19693206866
cbaaaabbbabaaabaabfbbbbbabababaabad	19693206866
cbaaaabbbabaaabaagabbbbbabababaabad	19693206866
cbaaaabbbabaaabafaabbbbbabababaabad	19693206866
cbaaaabbbabaaabebaabbbbbabababaabad	19693206866
cbaaaabbbabaaafbbaabbbbbabababaabad	19693206866
cbaaaabbbabaaebbbaabbbbbabababaabad	19693206866
cbaaaabbbabaeabbbaabbbbbabababaabad	19693206866
cbaaaabbbabeaabbbaabbbbbabababaabad	19693206866
cbaaaabbbafbaabbbaabbbbbabababaabad	19693206866
cbaaaabbbebbaabbbaabbbbbabababaabad	19693206866
cbaaaabbfbbbaabbbaabbbbbabababaabad	19693206866
cbaaaabgabbbaabbbaabbbbbabababaabad	19693206866
cbaaaagbabbbaabbbaabbbbbabababaabad	19693206866
cbaaafababbbaabbbaabbbbbabababaabad	19693206866
cbaaebababbbaabbbaabbbbbabababaabad	19693206866
cbaeabababbbaabbbaabbbbbabababaabad	19693206866
cbeaabababbbaabbbaabbbbbabababaabad	19693206866
cfbaabababbbaabbbaabbbbbabababaabad	19693206866
caabaabababbbaabbbaabbbbbabababaabad	19693206866
caabaabababbbaabbbaabbbbbabababaabd	9846603433
caabaabababbbaabbbaabbbbbabababaagd	14769905150
caabaabababbbaabbbaabbbbbabababafad	14769905150
caabaabababbbaabbbaabbbbbabababebad	14769905150
caabaabababbbaabbbaabbbbbababafbbad	14769905150
caabaabababbbaabbbaabbbbbababebbbad	14769905150
caabaabababbbaabbbaabbbbbabafbbbbad	14769905150
caabaabababbbaabbbaabbbbbabebbbbbad	14769905150
caabaabababbbaabbbaabbbbbafbbbbbbad	14769905150
caabaabababbbaabbbaabbbbbebbbbbbbad	14769905150
caabaabababbbaabbbaabbbbfbbbbbbbbad	14769905150
caabaabababbbaabbbaabbbgabbbbbbbbad	14769905150
caabaabababbbaabbbaabbgbabbbbbbbbad	14769905150
caabaabababbbaabbbaabgbbabbbbbbbbad	14769905150
caabaabababbbaabbbaagbbbabbbbbbbbad	14769905150
caabaabababbbaabbbafabbbabbbbbbbbad	14769905150
caabaabababbbaabbbebabbbabbbbbbbbad	14769905150
caabaabababbbaabbfbbabbbabbbbbbbbad	14769905150
caabaabababbbaabgabbabbbabbbbbbbbad	14769905150
caabaabababbbaagbabbabbbabbbbbbbbad	14769905150
caabaabababbbafababbabbbabbbbbbbbad	14769905150
caabaabababbbebababbabbbabbbbbbbbad	14769905150
caabaabababbfbbababbabbbabbbbbbbbad	14769905150
caabaabababgabbababbabbbabbbbbbbbad	14769905150
caabaababagbabbababbabbbabbbbbbbbad	14769905150
caabaababfababbababbabbbabbbbbbbbad	14769905150
caabaabagaababbababbabbbabbbbbbbbad	14769905150
caabaabfaaababbababbabbbabbbbbbbbad	14769905150
caabaagaaaababbababbabbbabbbbbbbbad	14769905150
caabafaaaaababbababbabbbabbbbbbbbad	14769905150
caabebaaaaababbababbabbbabbbbbbbbad	14769905150
caafbbaaaaababbababbabbbabbbbbbbbad	14769905150
caebbbaaaaababbababbabbbabbbbbbbbad	14769905150
ceabbbaaaaababbababbabbbabbbbbbbbad	14769905150
cbabbbaaaaababbababbabbbabbbbbbbbad	14769905150
cbabbbaaaaababbababbabbbabbbbbbbbd	7384952575
cbabbbaaaaababbababbabbbabbbbbbbgd	11077428863
cbabbbaaaaababbababbabbbabbbbbbgbd	11077428863
cbabbbaaaaababbababbabbbabbbbbgbbd	11077428863
cbabbbaaaaababbababbabbbabbbbgbbbd	11077428863
cbabbbaaaaababbababbabbbabbbgbbbbd	11077428863
cbabbbaaaaababbababbabbbabbgbbbbbd	11077428863
cbabbbaaaaababbababbabbbabgbbbbbbd	11077428863
cbabbbaaaaababbababbabbbagbbbbbbbd	11077428863
cbabbbaaaaababbababbabbbfabbbbbbbd	11077428863
cbabbbaaaaababbababbabbgaabbbbbbbd	11077428863
cbabbbaaaaababbababbabgbaabbbbbbbd	11077428863
cbabbbaaaaababbababbagbbaabbbbbbbd	11077428863
cbabbbaaaaababbababbfabbaabbbbbbbd	11077428863
cbabbbaaaaababbababgaabbaabbbbbbbd	11077428863
cbabbbaaaaababbabagbaabbaabbbbbbbd	11077428863
cbabbbaaaaababbabfabaabbaabbbbbbbd	11077428863
cbabbbaaaaababbagaabaabbaabbbbbbbd	11077428863
cbabbbaaaaababbfaaabaabbaabbbbbbbd	11077428863
cbabbbaaaaababgaaaabaabbaabbbbbbbd	11077428863
cbabbbaaaaabagbaaaabaabbaabbbbbbbd	11077428863
cbabbbaaaaabfabaaaabaabbaabbbbbbbd	11077428863
cbabbbaaaaagaabaaaabaabbaabbbbbbbd	11077428863
cbabbbaaaafaaabaaaabaabbaabbbbbbbd	11077428863
cbabbbaaaebaaabaaaabaabbaabbbbbbbd	11077428863
cbabbbaaeabaaabaaaabaabbaabbbbbbbd	11077428863
cbabbbaeaabaaabaaaabaabbaabbbbbbbd	11077428863
cbabbbeaaabaaabaaaabaabbaabbbbbbbd	11077428863
cbabbfbaaabaaabaaaabaabbaabbbbbbbd	11077428863
cbabgabaaabaaabaaaabaabbaabbbbbbbd	11077428863
cbagbabaaabaaabaaaabaabbaabbbbbbbd	11077428863
cbfababaaabaaabaaaabaabbaabbbbbbbd	11077428863
cgaababaaabaaabaaaabaabbaabbbbbbbd	11077428863
cabaababaaabaaabaaaabaabbaabbbbbbbd	11077428863
cabaababaaabaaabaaaabaabbaabbbbbbgd	16616143295
cabaababaaabaaabaaaabaabbaabbbbbgbd	16616143295
cabaababaaabaaabaaaabaabbaabbbbgbbd	16616143295
cabaababaaabaaabaaaabaabbaabbbgbbbd	16616143295
cabaababaaabaaabaaaabaabbaabbgbbbbd	16616143295
cabaababaaabaaabaaaabaabbaabgbbbbbd	16616143295
cabaababaaabaaabaaaabaabbaagbbbbbbd	16616143295
cabaababaaabaaabaaaabaabbafabbbbbbd	16616143295
cabaababaaabaaabaaaabaabbebabbbbbbd	16616143295
cabaababaaabaaabaaaabaabfbbabbbbbbd	16616143295
cabaababaaabaaabaaaabaagabbabbbbbbd	16616143295
cabaababaaabaaabaaaabafaabbabbbbbbd	16616143295
cabaababaaabaaabaaaabebaabbabbbbbbd	16616143295
cabaababaaabaaabaaaafbbaabbabbbbbbd	16616143295
cabaababaaabaaabaaaebbbaabbabbbbbbd	16616143295
cabaababaaabaaabaaeabbbaabbabbbbbbd	16616143295
cabaababaaabaaabaeaabbbaabbabbbbbbd	16616143295
cabaababaaabaaabeaaabbbaabbabbbbbbd	16616143295
cabaababaaabaaafbaaabbbaabbabbbbbbd	16616143295
cabaababaaabaaebbaaabbbaabbabbbbbbd	16616143295
cabaababaaabaeabbaaabbbaabbabbbbbbd	16616143295
cabaababaaabeaabbaaabbbaabbabbbbbbd	16616143295
cabaababaaafbaabbaaabbbaabbabbbbbbd	16616143295
cabaababaaebbaabbaaabbbaabbabbbbbbd	16616143295
cabaababaeabbaabbaaabbbaabbabbbbbbd	16616143295
cabaababeaabbaabbaaabbbaabbabbbbbbd	16616143295
cabaabafbaabbaabbaaabbbaabbabbbbbbd	16616143295
cabaabebbaabbaabbaaabbbaabbabbbbbbd	16616143295
cabaafbbbaabbaabbaaabbbaabbabbbbbbd	16616143295
cabaebbbbaabbaabbaaabbbaabbabbbbbbd	16616143295
cabeabbbbaabbaabbaaabbbaabbabbbbbbd	16616143295
cafbabbbbaabbaabbaaabbbaabbabbbbbbd	16616143295
cebbabbbbaabbaabbaaabbbaabbabbbbbbd	16616143295
cbbbabbbbaabbaabbaaabbbaabbabbbbbbd	16616143295
cbbbabbbbaabbaabbaaabbbaabbabbbbbgd	24924214943
cbbbabbbbaabbaabbaaabbbaabbabbbbgbd	24924214943
cbbbabbbbaabbaabbaaabbbaabbabbbgbbd	24924214943
cbbbabbbbaabbaabbaaabbbaabbabbgbbbd	24924214943
cbbbabbbbaabbaabbaaabbbaabbabgbbbbd	24924214943
cbbbabbbbaabbaabbaaabbbaabbagbbbbbd	24924214943
cbbbabbbbaabbaabbaaabbbaabbfabbbbbd	24924214943
cbbbabbbbaabbaabbaaabbbaabgaabbbbbd	24924214943
cbbbabbbbaabbaabbaaabbbaagbaabbbbbd	24924214943
cbbbabbbbaabbaabbaaabbbafabaabbbbbd	24924214943
cbbbabbbbaabbaabbaaabbbebabaabbbbbd	24924214943
cbbbabbbbaabbaabbaaabbfbbabaabbbbbd	24924214943
cbbbabbbbaabbaabbaaabgabbabaabbbbbd	24924214943
cbbbabbbbaabbaabbaaagbabbabaabbbbbd	24924214943
cbbbabbbbaabbaabbaafababbabaabbbbbd	24924214943
cbbbabbbbaabbaabbaebababbabaabbbbbd	24924214943
cbbbabbbbaabbaabbeabababbabaabbbbbd	24924214943
cbbbabbbbaabbaabfbabababbabaabbbbbd	24924214943
cbbbabbbbaabbaagababababbabaabbbbbd	24924214943
cbbbabbbbaabbafaababababbabaabbbbbd	24924214943
cbbbabbbbaabbebaababababbabaabbbbbd	24924214943
cbbbabbbbaabfbbaababababbabaabbbbbd	24924214943
cbbbabbbbaagabbaababababbabaabbbbbd	24924214943
cbbbabbbbafaabbaababababbabaabbbbbd	24924214943
cbbbabbbbebaabbaababababbabaabbbbbd	24924214943
cbbbabbbfbbaabbaababababbabaabbbbbd	24924214943
cbbbabbgabbaabbaababababbabaabbbbbd	24924214943
cbbbabgbabbaabbaababababbabaabbbbbd	24924214943
cbbbagbbabbaabbaababababbabaabbbbbd	24924214943
cbbbfabbabbaabbaababababbabaabbbbbd	24924214943
cbbgaabbabbaabbaababababbabaabbbbbd	24924214943
cbgbaabbabbaabbaababababbabaabbbbbd	24924214943
cgbbaabbabbaabbaababababbabaabbbbbd	24924214943
cabbbaabbabbaabbaababababbabaabbbbbd	24924214943
cabbbaabbabbaabbaababababbabaabbbbgd	37386322415
cabbbaabbabbaabbaababababbabaabbbgbd	37386322415
cabbbaabbabbaabbaababababbabaabbgbbd	37386322415
cabbbaabbabbaabbaababababbabaabgbbbd	37386322415
cabbbaabbabbaabbaababababbabaagbbbbd	37386322415
cabbbaabbabbaabbaababababbabafabbbbd	37386322415
cabbbaabbabbaabbaababababbabebabbbbd	37386322415
cabbbaabbabbaabbaababababbafbbabbbbd	37386322415
cabbbaabbabbaabbaababababbebbbabbbbd	37386322415
cabbbaabbabbaabbaababababfbbbbabbbbd	37386322415
cabbbaabbabbaabbaabababagabbbbabbbbd	37386322415
cabbbaabbabbaabbaabababfaabbbbabbbbd	37386322415
cabbbaabbabbaabbaababagaaabbbbabbbbd	37386322415
cabbbaabbabbaabbaababfaaaabbbbabbbbd	37386322415
cabbbaabbabbaabbaabagaaaaabbbbabbbbd	37386322415
cabbbaabbabbaabbaabfaaaaaabbbbabbbbd	37386322415
cabbbaabbabbaabbaagaaaaaaabbbbabbbbd	37386322415
cabbbaabbabbaabbafaaaaaaaabbbbabbbbd	37386322415
cabbbaabbabbaabbebaaaaaaaabbbbabbbbd	37386322415
cabbbaabbabbaabfbbaaaaaaaabbbbabbbbd	37386322415
cabbbaabbabbaagabbaaaaaaaabbbbabbbbd	37386322415
cabbbaabbabbafaabbaaaaaaaabbbbabbbbd	37386322415
cabbbaabbabbebaabbaaaaaaaabbbbabbbbd	37386322415
cabbbaabbabfbbaabbaaaaaaaabbbbabbbbd	37386322415
cabbbaabbagabbaabbaaaaaaaabbbbabbbbd	37386322415
cabbbaabbfaabbaabbaaaaaaaabbbbabbbbd	37386322415
cabbbaabgaaabbaabbaaaaaaaabbbbabbbbd	37386322415
cabbbaagbaaabbaabbaaaaaaaabbbbabbbbd	37386322415
cabbbafabaaabbaabbaaaaaaaabbbbabbbbd	37386322415
cabbbebabaaabbaabbaaaaaaaabbbbabbbbd	37386322415
cabbfbbabaaabbaabbaaaaaaaabbbbabbbbd	37386322415
cabgabbabaaabbaabbaaaaaaaabbbbabbbbd	37386322415
cagbabbabaaabbaabbaaaaaaaabbbbabbbbd	37386322415
cfababbabaaabbaabbaaaaaaaabbbbabbbbd	37386322415
caaababbabaaabbaabbaaaaaaaabbbbabbbbd	37386322415
caaababbabaaabbaabbaaaaaaaabbbbabbbgd	56079483623
caaababbabaaabbaabbaaaaaaaabbbbabbgbd	56079483623
caaababbabaaabbaabbaaaaaaaabbbbabgbbd	56079483623
caaababbabaaabbaabbaaaaaaaabbbbagbbbd	56079483623
caaababbabaaabbaabbaaaaaaaabbbbfabbbd	56079483623
caaababbabaaabbaabbaaaaaaaabbbgaabbbd	56079483623
caaababbabaaabbaabbaaaaaaaabbgbaabbbd	56079483623
caaababbabaaabbaabbaaaaaaaabgbbaabbbd	56079483623
caaababbabaaabbaabbaaaaaaaagbbbaabbbd	56079483623
caaababbabaaabbaabbaaaaaaafabbbaabbbd	56079483623
caaababbabaaabbaabbaaaaaaebabbbaabbbd	56079483623
caaababbabaaabbaabbaaaaaeababbbaabbbd	56079483623
caaababbabaaabbaabbaaaaeaababbbaabbbd	56079483623
caaababbabaaabbaabbaaaeaaababbbaabbbd	56079483623
caaababbabaaabbaabbaaeaaaababbbaabbbd	56079483623
caaababbabaaabbaabbaeaaaaababbbaabbbd	56079483623
caaababbabaaabbaabbeaaaaaababbbaabbbd	56079483623
caaababbabaaabbaabfbaaaaaababbbaabbbd	56079483623
caaababbabaaabbaagabaaaaaababbbaabbbd	56079483623
caaababbabaaabbafaabaaaaaababbbaabbbd	56079483623
caaababbabaaabbebaabaaaaaababbbaabbbd	56079483623
caaababbabaaabfbbaabaaaaaababbbaabbbd	56079483623
caaababbabaaagabbaabaaaaaababbbaabbbd	56079483623
caaababbabaafaabbaabaaaaaababbbaabbbd	56079483623
caaababbabaebaabbaabaaaaaababbbaabbbd	56079483623
caaababbabeabaabbaabaaaaaababbbaabbbd	56079483623
caaababbafbabaabbaabaaaaaababbbaabbbd	56079483623
caaababbebbabaabbaabaaaaaababbbaabbbd	56079483623
caaababfbbbabaabbaabaaaaaababbbaabbbd	56079483623
caaabagabbbabaabbaabaaaaaababbbaabbbd	56079483623
caaabfaabbbabaabbaabaaaaaababbbaabbbd	56079483623
caaagaaabbbabaabbaabaaaaaababbbaabbbd	56079483623
caafaaaabbbabaabbaabaaaaaababbbaabbbd	56079483623
caebaaaabbbabaabbaabaaaaaababbbaabbbd	56079483623
ceabaaaabbbabaabbaabaaaaaababbbaabbbd	56079483623
cbabaaaabbbabaabbaabaaaaaababbbaabbbd	56079483623
cbabaaaabbbabaabbaabaaaaaababbbaabbgd	84119225435
cbabaaaabbbabaabbaabaaaaaababbbaabgbd	84119225435
cbabaaaabbbabaabbaabaaaaaababbbaagbbd	84119225435
cbabaaaabbbabaabbaabaaaaaababbbafabbd	84119225435
cbabaaaabbbabaabbaabaaaaaababbbebabbd	84119225435
cbabaaaabbbabaabbaabaaaaaababbfbbabbd	84119225435
cbabaaaabbbabaabbaabaaaaaababgabbabbd	84119225435
cbabaaaabbbabaabbaabaaaaaabagbabbabbd	84119225435
cbabaaaabbbabaabbaabaaaaaabfababbabbd	84119225435
cbabaaaabbbabaabbaabaaaaaagaababbabbd	84119225435
cbabaaaabbbabaabbaabaaaaafaaababbabbd	84119225435
cbabaaaabbbabaabbaabaaaaebaaababbabbd	84119225435
cbabaaaabbbabaabbaabaaaeabaaababbabbd	84119225435
cbabaaaabbbabaabbaabaaeaabaaababbabbd	84119225435
cbabaaaabbbabaabbaabaeaaabaaababbabbd	84119225435
cbabaaaabbbabaabbaabeaaaabaaababbabbd	84119225435
cbabaaaabbbabaabbaafbaaaabaaababbabbd	84119225435
cbabaaaabbbabaabbaebbaaaabaaababbabbd	84119225435
cbabaaaabbbabaabbeabbaaaabaaababbabbd	84119225435
cbabaaaabbbabaabfbabbaaaabaaababbabbd	84119225435
cbabaaaabbbabaagababbaaaabaaababbabbd	84119225435
cbabaaaabbbabafaababbaaaabaaababbabbd	84119225435
cbabaaaabbbabebaababbaaaabaaababbabbd	84119225435
cbabaaaabbbafbbaababbaaaabaaababbabbd	84119225435
cbabaaaabbbebbbaababbaaaabaaababbabbd	84119225435
cbabaaaabbfbbbbaababbaaaabaaababbabbd	84119225435
cbabaaaabgabbbbaababbaaaabaaababbabbd	84119225435
cbabaaaagbabbbbaababbaaaabaaababbabbd	84119225435
cbabaaafababbbbaababbaaaabaaababbabbd	84119225435
cbabaaebababbbbaababbaaaabaaababbabbd	84119225435
cbabaeabababbbbaababbaaaabaaababbabbd	84119225435
cbabeaabababbbbaababbaaaabaaababbabbd	84119225435
cbafbaabababbbbaababbaaaabaaababbabbd	84119225435
cbebbaabababbbbaababbaaaabaaababbabbd	84119225435
cfbbbaabababbbbaababbaaaabaaababbabbd	84119225435
caabbbaabababbbbaababbaaaabaaababbabbd	84119225435
caabbbaabababbbbaababbaaaabaaababbabgd	126178838153
caabbbaabababbbbaababbaaaabaaababbagbd	126178838153
caabbbaabababbbbaababbaaaabaaababbfabd	126178838153
caabbbaabababbbbaababbaaaabaaababgaabd	126178838153
caabbbaabababbbbaababbaaaabaaabagbaabd	126178838153
caabbbaabababbbbaababbaaaabaaabfabaabd	126178838153
caabbbaabababbbbaababbaaaabaaagaabaabd	126178838153
caabbbaabababbbbaababbaaaabaafaaabaabd	126178838153
caabbbaabababbbbaababbaaaabaebaaabaabd	126178838153
caabbbaabababbbbaababbaaaabeabaaabaabd	126178838153
caabbbaabababbbbaababbaaaafbabaaabaabd	126178838153
caabbbaabababbbbaababbaaaebbabaaabaabd	126178838153
caabbbaabababbbbaababbaaeabbabaaabaabd	126178838153
caabbbaabababbbbaababbaeaabbabaaabaabd	126178838153
caabbbaabababbbbaababbeaaabbabaaabaabd	126178838153
caabbbaabababbbbaababfbaaabbabaaabaabd	126178838153
caabbbaabababbbbaabagabaaabbabaaabaabd	126178838153
caabbbaabababbbbaabfaabaaabbabaaabaabd	126178838153
caabbbaabababbbbaagaaabaaabbabaaabaabd	126178838153
caabbbaabababbbbafaaaabaaabbabaaabaabd	126178838153
caabbbaabababbbbebaaaabaaabbabaaabaabd	126178838153
caabbbaabababbbfbbaaaabaaabbabaaabaabd	126178838153
caabbbaabababbgabbaaaabaaabbabaaabaabd	126178838153
caabbbaabababgbabbaaaabaaabbabaaabaabd	126178838153
caabbbaababagbbabbaaaabaaabbabaaabaabd	126178838153
caabbbaababfabbabbaaaabaaabbabaaabaabd	126178838153
caabbbaabagaabbabbaaaabaaabbabaaabaabd	126178838153
caabbbaabfaaabbabbaaaabaaabbabaaabaabd	126178838153
caabbbaagaaaabbabbaaaabaaabbabaaabaabd	126178838153
caabbbafaaaaabbabbaaaabaaabbabaaabaabd	126178838153
caabbbebaaaaabbabbaaaabaaabbabaaabaabd	126178838153
caabbfbbaaaaabbabbaaaabaaabbabaaabaabd	126178838153
caabgabbaaaaabbabbaaaabaaabbabaaabaabd	126178838153
caagbabbaaaaabbabbaaaabaaabbabaaabaabd	126178838153
cafababbaaaaabbabbaaaabaaabbabaaabaabd	126178838153
cebababbaaaaabbabbaaaabaaabbabaaabaabd	126178838153
cbbababbaaaaabbabbaaaabaaabbabaaabaabd	126178838153
cbbababbaaaaabbabbaaaabaaabbabaaabaagd	189268257230
cbbababbaaaaabbabbaaaabaaabbabaaabafad	189268257230
cbbababbaaaaabbabbaaaabaaabbabaaabebad	189268257230
cbbababbaaaaabbabbaaaabaaabbabaaafbbad	189268257230
cbbababbaaaaabbabbaaaabaaabbabaaebbbad	189268257230
cbbababbaaaaabbabbaaaabaaabbabaeabbbad	189268257230
cbbababbaaaaabbabbaaaabaaabbabeaabbbad	189268257230
cbbababbaaaaabbabbaaaabaaabbafbaabbbad	189268257230
cbbababbaaaaabbabbaaaabaaabbebbaabbbad	189268257230
cbbababbaaaaabbabbaaaabaaabfbbbaabbbad	189268257230
cbbababbaaaaabbabbaaaabaaagabbbaabbbad	189268257230
cbbababbaaaaabbabbaaaabaafaabbbaabbbad	189268257230
cbbababbaaaaabbabbaaaabaebaabbbaabbbad	189268257230
cbbababbaaaaabbabbaaaabeabaabbbaabbbad	189268257230
cbbababbaaaaabbabbaaaafbabaabbbaabbbad	189268257230
cbbababbaaaaabbabbaaaebbabaabbbaabbbad	189268257230
cbbababbaaaaabbabbaaeabbabaabbbaabbbad	189268257230
cbbababbaaaaabbabbaeaabbabaabbbaabbbad	189268257230
cbbababbaaaaabbabbeaaabbabaabbbaabbbad	189268257230
cbbababbaaaaabbabfbaaabbabaabbbaabbbad	189268257230
cbbababbaaaaabbagabaaabbabaabbbaabbbad	189268257230
cbbababbaaaaabbfaabaaabbabaabbbaabbbad	189268257230
cbbababbaaaaabgaaabaaabbabaabbbaabbbad	189268257230
cbbababbaaaaagbaaabaaabbabaabbbaabbbad	189268257230
cbbababbaaaafabaaabaaabbabaabbbaabbbad	189268257230
cbbababbaaaebabaaabaaabbabaabbbaabbbad	189268257230
cbbababbaaeababaaabaaabbabaabbbaabbbad	189268257230
cbbababbaeaababaaabaaabbabaabbbaabbbad	189268257230
cbbababbeaaababaaabaaabbabaabbbaabbbad	189268257230
cbbababfbaaababaaabaaabbabaabbbaabbbad	189268257230
cbbabagabaaababaaabaaabbabaabbbaabbbad	189268257230
cbbabfaabaaababaaabaaabbabaabbbaabbbad	189268257230
cbbagaaabaaababaaabaaabbabaabbbaabbbad	189268257230
cbbfaaaabaaababaaabaaabbabaabbbaabbbad	189268257230
cbgaaaaabaaababaaabaaabbabaabbbaabbbad	189268257230
cgbaaaaabaaababaaabaaabbabaabbbaabbbad	189268257230
cabbaaaaabaaababaaabaaabbabaabbbaabbbad	189268257230
cabbaaaaabaaababaaabaaabbabaabbbaabbbd	94634128615
cabbaaaaabaaababaaabaaabbabaabbbaabbgd	141951192923
cabbaaaaabaaababaaabaaabbabaabbbaabgbd	141951192923
cabbaaaaabaaababaaabaaabbabaabbbaagbbd	141951192923
cabbaaaaabaaababaaabaaabbabaabbbafabbd	141951192923
cabbaaaaabaaababaaabaaabbabaabbbebabbd	141951192923
cabbaaaaabaaababaaabaaabbabaabbfbbabbd	141951192923
cabbaaaaabaaababaaabaaabbabaabgabbabbd	141951192923
cabbaaaaabaaababaaabaaabbabaagbabbabbd	141951192923
cabbaaaaabaaababaaabaaabbabafababbabbd	141951192923
cabbaaaaabaaababaaabaaabbabebababbabbd	141951192923
cabbaaaaabaaababaaabaaabbafbbababbabbd	141951192923
cabbaaaaabaaababaaabaaabbebbbababbabbd	141951192923
cabbaaaaabaaababaaabaaabfbbbbababbabbd	141951192923
cabbaaaaabaaababaaabaaagabbbbababbabbd	141951192923
cabbaaaaabaaababaaabaafaabbbbababbabbd	141951192923
cabbaaaaabaaababaaabaebaabbbbababbabbd	141951192923
cabbaaaaabaaababaaabeabaabbbbababbabbd	141951192923
cabbaaaaabaaababaaafbabaabbbbababbabbd	141951192923
cabbaaaaabaaababaaebbabaabbbbababbabbd	141951192923
cabbaaaaabaaababaeabbabaabbbbababbabbd	141951192923
cabbaaaaabaaababeaabbabaabbbbababbabbd	141951192923
cabbaaaaabaaabafbaabbabaabbbbababbabbd	141951192923
cabbaaaaabaaabebbaabbabaabbbbababbabbd	141951192923
cabbaaaaabaaafbbbaabbabaabbbbababbabbd	141951192923
cabbaaaaabaaebbbbaabbabaabbbbababbabbd	141951192923
cabbaaaaabaeabbbbaabbabaabbbbababbabbd	141951192923
cabbaaaaabeaabbbbaabbabaabbbbababbabbd	141951192923
cabbaaaaafbaabbbbaabbabaabbbbababbabbd	141951192923
cabbaaaaebbaabbbbaabbabaabbbbababbabbd	141951192923
cabbaaaeabbaabbbbaabbabaabbbbababbabbd	141951192923
cabbaaeaabbaabbbbaabbabaabbbbababbabbd	141951192923
